,year_make,model_trim,price,state,miles,source
970,2017 Chevrolet ,missing,16599,missing,55861.0,sonic
971,2017 Chevrolet ,missing,16996,missing,25744.0,sonic
972,2016 Chevrolet ,missing,14999,missing,52072.0,sonic
973,2016 Chevrolet ,missing,12999,missing,93950.0,sonic
974,2019 Chevrolet ,missing,19598,missing,49378.0,sonic
975,2018 Dodge ,missing,31996,missing,46456.0,sonic
976,2017 Dodge ,missing,27999,missing,81605.0,sonic
977,2017 Dodge ,missing,28296,missing,80784.0,sonic
978,2020 Dodge ,missing,33998,missing,44015.0,sonic
979,2014 Dodge ,missing,18498,missing,118162.0,sonic
980,2017 Dodge ,missing,36999,missing,81500.0,sonic
981,2014 Dodge ,missing,24298,missing,84200.0,sonic
982,2018 Dodge ,missing,62488,missing,25033.0,sonic
983,2018 Dodge ,missing,30999,missing,46862.0,sonic
984,2018 Dodge ,missing,30999,missing,20941.0,sonic
985,2018 Dodge ,missing,29997,missing,69692.0,sonic
986,2017 Dodge ,missing,27488,missing,52852.0,sonic
987,2016 Dodge ,missing,20999,missing,101221.0,sonic
988,2014 Dodge ,missing,15999,missing,113763.0,sonic
989,2012 Dodge ,missing,14498,missing,90335.0,sonic
990,2012 Dodge ,missing,13999,missing,90335.0,sonic
991,2013 Dodge ,missing,7999,missing,125021.0,sonic
992,2020 Dodge ,missing,25999,missing,22377.0,sonic
993,2015 Dodge ,missing,11998,missing,122645.0,sonic
994,2019 Dodge ,missing,18996,missing,25326.0,sonic
995,2019 Dodge ,missing,19697,missing,41252.0,sonic
996,2018 Dodge ,missing,19798,missing,43627.0,sonic
997,2018 Dodge ,missing,19998,missing,24475.0,sonic
998,2021 Ford ,missing,31999,missing,3206.0,sonic
999,2019 Ford ,missing,20499,missing,20801.0,sonic
1000,2019 Ford ,missing,16996,missing,9012.0,sonic
1001,2019 Ford ,missing,19999,missing,37621.0,sonic
1002,2019 Ford ,missing,19498,missing,18915.0,sonic
1003,2018 Ford ,missing,17999,missing,19137.0,sonic
1004,2018 Ford ,missing,16999,missing,69152.0,sonic
1005,2019 Ford ,missing,18996,missing,43527.0,sonic
1006,2018 Ford ,missing,18999,missing,36574.0,sonic
1007,2014 Ford ,missing,13497,missing,125674.0,sonic
1008,2014 Ford ,missing,15999,missing,57593.0,sonic
1009,2013 Ford ,missing,14999,missing,76306.0,sonic
1010,2013 Ford ,missing,13498,missing,125929.0,sonic
1011,2013 Ford ,missing,12999,missing,125929.0,sonic
1012,2018 Ford ,missing,22608,missing,34538.0,sonic
1013,2020 Ford ,missing,30496,missing,3909.0,sonic
1014,2020 Ford ,missing,29996,missing,9184.0,sonic
1015,2019 Ford ,missing,28498,missing,46614.0,sonic
1016,2019 Ford ,missing,26496,missing,32202.0,sonic
1017,2019 Ford ,missing,31899,missing,8129.0,sonic
1018,2018 Ford ,missing,24496,missing,43550.0,sonic
1019,2018 Ford ,missing,26999,missing,40742.0,sonic
1020,2018 Ford ,missing,26989,missing,36440.0,sonic
1021,2018 Ford ,missing,18999,missing,78019.0,sonic
1022,2018 Ford ,missing,24996,missing,53917.0,sonic
1023,2018 Ford ,missing,25396,missing,29615.0,sonic
1024,2018 Ford ,missing,26898,missing,30528.0,sonic
1025,2018 Ford ,missing,28596,missing,12773.0,sonic
1026,2018 Ford ,missing,26998,missing,18963.0,sonic
1027,2017 Ford ,missing,20999,missing,43629.0,sonic
1028,2017 Ford ,missing,22996,missing,11934.0,sonic
1029,2017 Ford ,missing,19886,missing,49963.0,sonic
1030,2015 Ford ,missing,15999,missing,90413.0,sonic
1031,2015 Ford ,missing,16999,missing,61610.0,sonic
1032,2014 Ford ,missing,15486,missing,79389.0,sonic
1033,2019 Ford ,missing,39999,missing,10773.0,sonic
1034,2020 Ford ,missing,36999,missing,3735.0,sonic
1035,2018 Ford ,missing,32999,missing,34253.0,sonic
1036,2018 Ford ,missing,34198,missing,31585.0,sonic
1037,2015 Ford ,missing,20198,missing,85843.0,sonic
1038,2020 Ford ,missing,35529,missing,16607.0,sonic
1039,2020 Ford ,missing,34698,missing,18030.0,sonic
1040,2019 Ford ,missing,28998,missing,41855.0,sonic
1041,2019 Ford ,missing,29998,missing,41919.0,sonic
1042,2019 Ford ,missing,29497,missing,41855.0,sonic
1043,2019 Ford ,missing,29798,missing,41919.0,sonic
1044,2018 Ford ,missing,28499,missing,31405.0,sonic
1045,2018 Ford ,missing,30999,missing,24286.0,sonic
1046,2018 Ford ,missing,25609,missing,73483.0,sonic
1047,2018 Ford ,missing,27498,missing,29131.0,sonic
1048,2016 Ford ,missing,20996,missing,68688.0,sonic
1049,2016 Ford ,missing,19999,missing,81257.0,sonic
1050,2020 Ford ,missing,29996,missing,10905.0,sonic
1051,2012 Ford ,missing,6499,missing,179051.0,sonic
1052,2020 Ford ,missing,23608,missing,9566.0,sonic
1053,2019 Ford ,missing,20598,missing,21152.0,sonic
1054,2019 Ford ,missing,18996,missing,10996.0,sonic
1055,2013 Ford ,missing,8999,missing,104158.0,sonic
1056,2020 Ford ,missing,26698,missing,19393.0,sonic
1057,2019 Ford ,missing,22999,missing,27718.0,sonic
1058,2019 Ford ,missing,19999,missing,22900.0,sonic
1059,2019 Ford ,missing,21798,missing,24748.0,sonic
1060,2019 Ford ,missing,21996,missing,29468.0,sonic
1061,2019 Ford ,missing,23596,missing,10230.0,sonic
1062,2018 Ford ,missing,17999,missing,81700.0,sonic
1063,2018 Ford ,missing,16999,missing,49252.0,sonic
1064,2018 Ford ,missing,21198,missing,24630.0,sonic
1065,2018 Ford ,missing,17999,missing,54944.0,sonic
1066,2018 Ford ,missing,20396,missing,30286.0,sonic
1067,2017 Ford ,missing,14999,missing,105752.0,sonic
1068,2017 Ford ,missing,17999,missing,71120.0,sonic
1069,2017 Ford ,missing,18999,missing,32730.0,sonic
1070,2017 Ford ,missing,15598,missing,58867.0,sonic
1071,2016 Ford ,missing,15999,missing,74270.0,sonic
1072,2014 Ford ,missing,15499,missing,41366.0,sonic
1073,2013 Ford ,missing,10497,missing,80662.0,sonic
1074,2018 Ford ,missing,19999,missing,35757.0,sonic
1075,2020 Ford ,missing,21996,missing,25566.0,sonic
1076,2019 Ford ,missing,24488,missing,34856.0,sonic
1077,2018 Ford ,missing,22499,missing,38379.0,sonic
1078,2018 Ford ,missing,22999,missing,37355.0,sonic
1079,2018 Ford ,missing,19999,missing,48276.0,sonic
1080,2018 Ford ,missing,20999,missing,55202.0,sonic
1081,2018 Ford ,missing,Please Call,missing,37642.0,sonic
1082,2018 Ford ,missing,21106,missing,37642.0,sonic
1083,2018 Ford ,missing,23498,missing,24350.0,sonic
1084,2018 Ford ,missing,20498,missing,44768.0,sonic
1085,2018 Ford ,missing,24999,missing,27928.0,sonic
1086,2018 Ford ,missing,18999,missing,85355.0,sonic
1087,2017 Ford ,missing,20999,missing,57438.0,sonic
1088,2017 Ford ,missing,18499,missing,60350.0,sonic
1089,2017 Ford ,missing,19999,missing,47081.0,sonic
1090,2017 Ford ,missing,17996,missing,63609.0,sonic
1091,2014 Ford ,missing,14999,missing,68465.0,sonic
1092,2014 Ford ,missing,17697,missing,32218.0,sonic
1093,2001 Ford ,missing,2999,missing,286505.0,sonic
1094,2019 Ford ,missing,55996,missing,37881.0,sonic
1095,2018 Ford ,missing,47999,missing,62699.0,sonic
1096,2018 Ford ,missing,57999,missing,25125.0,sonic
1097,2018 Ford ,missing,40997,missing,86323.0,sonic
1098,2016 Ford ,missing,24999,missing,111701.0,sonic
1099,2020 Ford ,missing,69996,missing,12025.0,sonic
1100,2019 Ford ,missing,59998,missing,34089.0,sonic
1101,2018 Ford ,missing,Please Call,missing,29417.0,sonic
1102,2020 Ford ,missing,51499,missing,9134.0,sonic
1103,2020 Ford ,missing,49497,missing,15915.0,sonic
1104,2020 Ford ,missing,58498,missing,22567.0,sonic
1105,2019 Ford ,missing,43996,missing,41638.0,sonic
1106,2018 Ford ,missing,Please Call,missing,43357.0,sonic
1107,2017 Ford ,missing,25999,missing,89652.0,sonic
1108,2011 Ford ,missing,9499,missing,170337.0,sonic
1109,2011 Ford ,missing,13359,missing,138859.0,sonic
1110,2017 Ford ,missing,25996,missing,96801.0,sonic
1111,2017 Ford ,missing,33499,missing,62514.0,sonic
1112,2018 Ford ,missing,47999,missing,55337.0,sonic
1113,2019 Ford ,missing,63338,missing,32771.0,sonic
1114,2018 Ford ,missing,59999,missing,52515.0,sonic
1115,2015 Ford ,missing,17999,missing,88201.0,sonic
1116,2020 Ford ,missing,42999,missing,16649.0,sonic
1117,2020 Ford ,missing,45026,missing,17737.0,sonic
1118,2018 Ford ,missing,33996,missing,23713.0,sonic
1119,2018 Ford ,missing,31996,missing,59858.0,sonic
1120,2018 Ford ,missing,31996,missing,35229.0,sonic
1121,2018 Ford ,missing,29598,missing,62997.0,sonic
1122,2018 Ford ,missing,36498,missing,24372.0,sonic
1123,2017 Ford ,missing,23496,missing,87129.0,sonic
1124,2017 Ford ,missing,27496,missing,59965.0,sonic
1125,2017 Ford ,missing,21996,missing,93050.0,sonic
1126,2017 Ford ,missing,27998,missing,59099.0,sonic
1127,2017 Ford ,missing,29798,missing,45001.0,sonic
1128,2015 Ford ,missing,16499,missing,120710.0,sonic
1129,2014 Ford ,missing,11999,missing,154158.0,sonic
1130,2013 Ford ,missing,Please Call,missing,116817.0,sonic
1131,2019 Ford ,missing,38996,missing,44071.0,sonic
1132,2018 Ford ,missing,Please Call,missing,40178.0,sonic
1133,2018 Ford ,missing,40598,missing,33229.0,sonic
1134,2018 Ford ,missing,41097,missing,33229.0,sonic
1135,2018 Ford ,missing,39996,missing,38196.0,sonic
1136,2018 Ford ,missing,37996,missing,50071.0,sonic
1137,2017 Ford ,missing,30999,missing,78557.0,sonic
1138,2016 Ford ,missing,26999,missing,85139.0,sonic
1139,2020 Ford ,missing,50999,missing,27830.0,sonic
1140,2018 Ford ,missing,40999,missing,15571.0,sonic
1141,2018 Ford ,missing,36396,missing,39936.0,sonic
1142,2018 Ford ,missing,37496,missing,33921.0,sonic
1143,2018 Ford ,missing,38998,missing,17271.0,sonic
1144,2017 Ford ,missing,24498,missing,117402.0,sonic
1145,2017 Ford ,missing,25998,missing,91314.0,sonic
1146,2015 Ford ,missing,20798,missing,107857.0,sonic
1147,2014 Ford ,missing,18997,missing,110729.0,sonic
1148,2014 Ford ,missing,18997,missing,101082.0,sonic
1149,2013 Ford ,missing,13999,missing,142350.0,sonic
1150,2020 Ford ,missing,34999,missing,18246.0,sonic
1151,2020 Ford ,missing,34999,missing,15565.0,sonic
1152,2020 Ford ,missing,31998,missing,32640.0,sonic
1153,2020 Ford ,missing,37798,missing,52.0,sonic
1154,2020 Ford ,missing,37798,missing,55.0,sonic
1155,2020 Ford ,missing,37798,missing,54.0,sonic
1156,2020 Ford ,missing,37798,missing,2086.0,sonic
1157,2019 Ford ,missing,32198,missing,29049.0,sonic
1158,2018 Ford ,missing,26999,missing,68320.0,sonic
1159,2018 Ford ,missing,30999,missing,34017.0,sonic
1160,2018 Ford ,missing,32999,missing,30774.0,sonic
1161,2018 Ford ,missing,29999,missing,42788.0,sonic
1162,2018 Ford ,missing,30899,missing,23841.0,sonic
1163,2018 Ford ,missing,30999,missing,31561.0,sonic
1164,2018 Ford ,missing,29999,missing,29428.0,sonic
1165,2018 Ford ,missing,33996,missing,15325.0,sonic
1166,2018 Ford ,missing,30696,missing,29217.0,sonic
1167,2018 Ford ,missing,Please Call,missing,35703.0,sonic
1168,2018 Ford ,missing,30798,missing,25670.0,sonic
1169,2018 Ford ,missing,29996,missing,42734.0,sonic
1170,2018 Ford ,missing,31788,missing,34080.0,sonic
1171,2018 Ford ,missing,28498,missing,50253.0,sonic
1172,2018 Ford ,missing,26996,missing,70856.0,sonic
1173,2018 Ford ,missing,27498,missing,44693.0,sonic
1174,2017 Ford ,missing,31999,missing,20983.0,sonic
1175,2017 Ford ,missing,24999,missing,75684.0,sonic
1176,2017 Ford ,missing,24999,missing,77098.0,sonic
1177,2017 Ford ,missing,31499,missing,18680.0,sonic
1178,2017 Ford ,missing,27496,missing,56325.0,sonic
1179,2017 Ford ,missing,24996,missing,77494.0,sonic
1180,2017 Ford ,missing,24497,missing,60872.0,sonic
1181,2017 Ford ,missing,21798,missing,108997.0,sonic
1182,2017 Ford ,missing,26999,missing,45249.0,sonic
1183,2016 Ford ,missing,18999,missing,101763.0,sonic
1184,2016 Ford ,missing,22999,missing,65060.0,sonic
1185,2016 Ford ,missing,17596,missing,106024.0,sonic
1186,2016 Ford ,missing,24999,missing,37785.0,sonic
1187,2016 Ford ,missing,17999,missing,115872.0,sonic
1188,2015 Ford ,missing,14999,missing,128271.0,sonic
1189,2015 Ford ,missing,20999,missing,78710.0,sonic
1190,2014 Ford ,missing,16997,missing,106592.0,sonic
1191,2013 Ford ,missing,15999,missing,94842.0,sonic
1192,2013 Ford ,missing,14998,missing,115525.0,sonic
1193,2013 Ford ,missing,17397,missing,98483.0,sonic
1194,2013 Ford ,missing,16999,missing,103904.0,sonic
1195,2011 Ford ,missing,8939,missing,172823.0,sonic
1196,2018 Ford ,missing,27999,missing,35010.0,sonic
1197,2018 Ford ,missing,25498,missing,40988.0,sonic
1198,2017 Ford ,missing,19999,missing,89215.0,sonic
1199,2017 Ford ,missing,18499,missing,103505.0,sonic
1200,2017 Ford ,missing,28499,missing,87007.0,sonic
1201,2015 Ford ,missing,16499,missing,94339.0,sonic
1202,2014 Ford ,missing,13499,missing,113932.0,sonic
1203,2019 Ford ,missing,29999,missing,27342.0,sonic
1204,2017 Ford ,missing,21998,missing,70461.0,sonic
1205,2014 Ford ,missing,16999,missing,99688.0,sonic
1206,2018 Ford ,missing,26496,missing,28790.0,sonic
1207,2014 Ford ,missing,16999,missing,89108.0,sonic
1208,2019 GMC ,missing,36999,missing,31768.0,sonic
1209,2018 GMC ,missing,36996,missing,30381.0,sonic
1210,2018 GMC ,missing,36996,missing,30381.0,sonic
1211,2018 GMC ,missing,32997,missing,62739.0,sonic
1212,2018 GMC ,missing,37586,missing,17905.0,sonic
1213,2018 GMC ,missing,38996,missing,21687.0,sonic
1214,2018 GMC ,missing,36378,missing,36094.0,sonic
1215,2017 GMC ,missing,29999,missing,72717.0,sonic
1216,2017 GMC ,missing,28999,missing,67864.0,sonic
1217,2017 GMC ,missing,31999,missing,63157.0,sonic
1218,2017 GMC ,missing,32498,missing,42821.0,sonic
1219,2016 GMC ,missing,26896,missing,59642.0,sonic
1220,2015 GMC ,missing,24798,missing,85747.0,sonic
1221,2014 GMC ,missing,14448,missing,140565.0,sonic
1222,2019 GMC ,missing,27996,missing,22930.0,sonic
1223,2018 GMC ,missing,28498,missing,36219.0,sonic
1224,2017 GMC ,missing,24609,missing,50909.0,sonic
1225,2018 GMC ,missing,27999,missing,69111.0,sonic
1226,2019 GMC ,missing,33999,missing,38535.0,sonic
1227,2019 GMC ,missing,34697,missing,15831.0,sonic
1228,2019 GMC ,missing,38778,missing,19787.0,sonic
1229,2018 GMC ,missing,31479,missing,23307.0,sonic
1230,2018 GMC ,missing,28796,missing,50521.0,sonic
1231,2018 GMC ,missing,33858,missing,38243.0,sonic
1232,2016 GMC ,missing,18996,missing,116995.0,sonic
1233,2014 GMC ,missing,14999,missing,124751.0,sonic
1234,2017 GMC ,missing,Please Call,missing,52016.0,sonic
1235,2017 GMC ,missing,33698,missing,29343.0,sonic
1236,2017 GMC ,missing,30998,missing,47870.0,sonic
1237,2017 GMC ,missing,28997,missing,46368.0,sonic
1238,2019 GMC ,missing,32087,missing,9951.0,sonic
1239,2018 GMC ,missing,31806,missing,26272.0,sonic
1240,2015 GMC ,missing,14996,missing,96064.0,sonic
1241,2020 GMC ,missing,22886,missing,19425.0,sonic
1242,2019 GMC ,missing,24595,missing,24807.0,sonic
1243,2019 GMC ,missing,27198,missing,36772.0,sonic
1244,2018 GMC ,missing,24609,missing,37868.0,sonic
1245,2018 GMC ,missing,22396,missing,30143.0,sonic
1246,2018 GMC ,missing,23798,missing,30351.0,sonic
1247,2018 GMC ,missing,21728,missing,45694.0,sonic
1248,2018 GMC ,missing,24818,missing,26865.0,sonic
1249,2018 GMC ,missing,Please Call,missing,29176.0,sonic
1250,2018 GMC ,missing,24808,missing,33383.0,sonic
1251,2017 GMC ,missing,19999,missing,54431.0,sonic
1252,2017 GMC ,missing,19498,missing,34611.0,sonic
1253,2015 GMC ,missing,14499,missing,76810.0,sonic
1254,2020 GMC ,missing,29499,missing,20800.0,sonic
1255,2019 GMC ,missing,27798,missing,24409.0,sonic
1256,2019 GMC ,missing,28698,missing,26654.0,sonic
1257,2019 GMC ,missing,27518,missing,39657.0,sonic
1258,2018 GMC ,missing,25496,missing,30536.0,sonic
1259,2018 GMC ,missing,25867,missing,36211.0,sonic
1260,2018 GMC ,missing,28798,missing,39705.0,sonic
1261,2018 GMC ,missing,27498,missing,33588.0,sonic
1262,2017 GMC ,missing,18999,missing,74028.0,sonic
1263,2016 GMC ,missing,18999,missing,57755.0,sonic
1264,2015 GMC ,missing,17895,missing,65132.0,sonic
1265,2014 GMC ,missing,16999,missing,54149.0,sonic
1266,2021 GMC ,missing,79999,missing,21422.0,sonic
1267,2019 GMC ,missing,56496,missing,42807.0,sonic
1268,2019 GMC ,missing,63996,missing,20333.0,sonic
1269,2018 GMC ,missing,51999,missing,47194.0,sonic
1270,2017 GMC ,missing,35999,missing,135740.0,sonic
1271,2016 GMC ,missing,37399,missing,102154.0,sonic
1272,2016 GMC ,missing,45999,missing,67636.0,sonic
1273,2016 GMC ,missing,47999,missing,68973.0,sonic
1274,2016 GMC ,missing,38996,missing,91405.0,sonic
1275,2016 GMC ,missing,39996,missing,88248.0,sonic
1276,2016 GMC ,missing,41999,missing,79604.0,sonic
1277,2015 GMC ,missing,38998,missing,87783.0,sonic
1278,2015 GMC ,missing,39996,missing,79847.0,sonic
1279,2017 GMC ,missing,38999,missing,58693.0,sonic
1280,2019 GMC ,missing,Please Call,missing,57527.0,sonic
1281,2018 GMC ,missing,42397,missing,70968.0,sonic
1282,2018 GMC ,missing,49956,missing,46244.0,sonic
1283,2017 GMC ,missing,33996,missing,99800.0,sonic
1284,2017 GMC ,missing,38998,missing,80161.0,sonic
1285,2016 GMC ,missing,35499,missing,97817.0,sonic
1286,2011 GMC ,missing,13598,missing,153375.0,sonic
1287,2010 GMC ,missing,16798,missing,114532.0,sonic
1288,2010 GMC ,missing,11798,missing,179856.0,sonic
1289,2020 GMC ,missing,68498,missing,31938.0,sonic
1290,2020 GMC ,missing,64999,missing,36042.0,sonic
1291,2019 GMC ,missing,68996,missing,21046.0,sonic
1292,2018 GMC ,missing,62298,missing,14974.0,sonic
1293,2017 GMC ,missing,42999,missing,101037.0,sonic
1294,2018 GMC ,missing,38798,missing,81306.0,sonic
1295,2015 GMC ,missing,31998,missing,123527.0,sonic
1296,2007 GMC ,missing,12498,missing,174333.0,sonic
1297,2007 GMC ,missing,11999,missing,174333.0,sonic
1298,2014 GMC ,missing,19398,missing,110977.0,sonic
1299,2020 Honda ,missing,28266,missing,20711.0,sonic
1300,2020 Honda ,missing,27999,missing,24867.0,sonic
1301,2020 Honda ,missing,27446,missing,18693.0,sonic
1302,2020 Honda ,missing,29999,missing,6404.0,sonic
1303,2020 Honda ,missing,29599,missing,10008.0,sonic
1304,2019 Honda ,missing,27799,missing,28678.0,sonic
1305,2019 Honda ,missing,26999,missing,5709.0,sonic
1306,2019 Honda ,missing,27996,missing,11257.0,sonic
1307,2019 Honda ,missing,26996,missing,23867.0,sonic
1308,2019 Honda ,missing,22677,missing,69703.0,sonic
1309,2019 Honda ,missing,25698,missing,33619.0,sonic
1310,2019 Honda ,missing,25999,missing,44109.0,sonic
1311,2018 Honda ,missing,24999,missing,22231.0,sonic
1312,2018 Honda ,missing,24996,missing,27038.0,sonic
1313,2018 Honda ,missing,25998,missing,49861.0,sonic
1314,2018 Honda ,missing,25688,missing,24909.0,sonic
1315,2018 Honda ,missing,26999,missing,23843.0,sonic
1316,2018 Honda ,missing,25286,missing,26518.0,sonic
1317,2017 Honda ,missing,22999,missing,56862.0,sonic
1318,2016 Honda ,missing,20999,missing,56835.0,sonic
1319,2016 Honda ,missing,19999,missing,78483.0,sonic
1320,2016 Honda ,missing,17999,missing,75004.0,sonic
1321,2014 Honda ,missing,15499,missing,84813.0,sonic
1322,2008 Honda ,missing,7999,missing,143410.0,sonic
1323,2014 Honda ,missing,16699,missing,72538.0,sonic
1324,2021 Honda ,missing,29999,missing,2277.0,sonic
1325,2020 Honda ,missing,28396,missing,12728.0,sonic
1326,2020 Honda ,missing,28297,missing,11987.0,sonic
1327,2020 Honda ,missing,26998,missing,23874.0,sonic
1328,2020 Honda ,missing,28598,missing,5345.0,sonic
1329,2019 Honda ,missing,25696,missing,21951.0,sonic
1330,2019 Honda ,missing,27499,missing,32323.0,sonic
1331,2019 Honda ,missing,24796,missing,26462.0,sonic
1332,2019 Honda ,missing,26999,missing,23972.0,sonic
1333,2019 Honda ,missing,25587,missing,50843.0,sonic
1334,2018 Honda ,missing,Please Call,missing,46713.0,sonic
1335,2018 Honda ,missing,23997,missing,49491.0,sonic
1336,2018 Honda ,missing,23497,missing,47448.0,sonic
1337,2020 Honda ,missing,31499,missing,6118.0,sonic
1338,2019 Honda ,missing,28796,missing,14397.0,sonic
1339,2016 Honda ,missing,22499,missing,41334.0,sonic
1340,2012 Honda ,missing,11999,missing,116561.0,sonic
1341,2013 Honda ,missing,15999,missing,67179.0,sonic
1342,2020 Honda ,missing,29999,missing,18227.0,sonic
1343,2020 Honda ,missing,29617,missing,1952.0,sonic
1344,2019 Honda ,missing,28999,missing,17321.0,sonic
1345,2019 Honda ,missing,28689,missing,27295.0,sonic
1346,2019 Honda ,missing,29999,missing,32129.0,sonic
1347,2019 Honda ,missing,30599,missing,12022.0,sonic
1348,2019 Honda ,missing,29499,missing,14320.0,sonic
1349,2019 Honda ,missing,26996,missing,29239.0,sonic
1350,2019 Honda ,missing,29998,missing,30766.0,sonic
1351,2019 Honda ,missing,28277,missing,28761.0,sonic
1352,2018 Honda ,missing,27498,missing,35376.0,sonic
1353,2018 Honda ,missing,25999,missing,43006.0,sonic
1354,2018 Honda ,missing,25995,missing,36289.0,sonic
1355,2018 Honda ,missing,27999,missing,33800.0,sonic
1356,2017 Honda ,missing,24999,missing,20730.0,sonic
1357,2016 Honda ,missing,23608,missing,50081.0,sonic
1358,2014 Honda ,missing,19999,missing,38266.0,sonic
1359,2014 Honda ,missing,11999,missing,182740.0,sonic
1360,2020 Honda ,missing,27999,missing,11238.0,sonic
1361,2020 Honda ,missing,27999,missing,31111.0,sonic
1362,2019 Honda ,missing,28496,missing,21093.0,sonic
1363,2019 Honda ,missing,27999,missing,25868.0,sonic
1364,2019 Honda ,missing,28999,missing,11267.0,sonic
1365,2018 Honda ,missing,24999,missing,57154.0,sonic
1366,2018 Honda ,missing,24999,missing,57983.0,sonic
1367,2018 Honda ,missing,26496,missing,45757.0,sonic
1368,2018 Honda ,missing,24497,missing,54634.0,sonic
1369,2018 Honda ,missing,25997,missing,19741.0,sonic
1370,2018 Honda ,missing,24996,missing,55929.0,sonic
1371,2018 Honda ,missing,28999,missing,29467.0,sonic
1372,2018 Honda ,missing,26299,missing,58573.0,sonic
1373,2018 Honda ,missing,27999,missing,21351.0,sonic
1374,2015 Honda ,missing,21995,missing,81754.0,sonic
1375,2014 Honda ,missing,16999,missing,91780.0,sonic
1376,2015 Honda ,missing,19798,missing,81754.0,sonic
1377,2015 Honda ,missing,18498,missing,79924.0,sonic
1378,2020 Honda ,missing,27008,missing,13999.0,sonic
1379,2019 Honda ,missing,24698,missing,39942.0,sonic
1380,2018 Honda ,missing,21999,missing,42381.0,sonic
1381,2018 Honda ,missing,21996,missing,26626.0,sonic
1382,2018 Honda ,missing,22999,missing,25769.0,sonic
1383,2018 Honda ,missing,23498,missing,29757.0,sonic
1384,2016 Honda ,missing,17499,missing,71171.0,sonic
1385,2016 Honda ,missing,18999,missing,22638.0,sonic
1386,2015 Honda ,missing,14999,missing,88207.0,sonic
1387,2014 Honda ,missing,14999,missing,68590.0,sonic
1388,2013 Honda ,missing,15398,missing,51030.0,sonic
1389,2012 Honda ,missing,9999,missing,154938.0,sonic
1390,2012 Honda ,missing,Please Call,missing,66737.0,sonic
1391,2008 Honda ,missing,5999,missing,223643.0,sonic
1392,2020 Honda ,missing,26999,missing,1651.0,sonic
1393,2018 Honda ,missing,22999,missing,14647.0,sonic
1394,2017 Honda ,missing,21998,missing,34882.0,sonic
1395,2017 Honda ,missing,21998,missing,58333.0,sonic
1396,2017 Honda ,missing,Please Call,missing,58333.0,sonic
1397,2019 Honda ,missing,23496,missing,39315.0,sonic
1398,2017 Honda ,missing,21999,missing,48874.0,sonic
1399,2014 Honda ,missing,12998,missing,130338.0,sonic
1400,2016 Honda ,missing,18999,missing,52920.0,sonic
1401,2016 Honda ,missing,20488,missing,48955.0,sonic
1402,2016 Honda ,missing,20499,missing,33021.0,sonic
1403,2021 Honda ,missing,32999,missing,7341.0,sonic
1404,2020 Honda ,missing,33978,missing,9597.0,sonic
1405,2018 Honda ,missing,29999,missing,49513.0,sonic
1406,2018 Honda ,missing,29397,missing,28771.0,sonic
1407,2017 Honda ,missing,27398,missing,62920.0,sonic
1408,2016 Honda ,missing,21608,missing,74887.0,sonic
1409,2016 Honda ,missing,24997,missing,45891.0,sonic
1410,2015 Honda ,missing,20398,missing,94238.0,sonic
1411,2018 Honda ,missing,28698,missing,43972.0,sonic
1412,2018 Honda ,missing,30996,missing,32230.0,sonic
1413,2018 Honda ,missing,31297,missing,16861.0,sonic
1414,2018 Honda ,missing,29197,missing,43972.0,sonic
1415,2017 Honda ,missing,26999,missing,47745.0,sonic
1416,2015 Honda ,missing,20999,missing,77258.0,sonic
1417,2020 Honda ,missing,32499,missing,28338.0,sonic
1418,2020 Honda ,missing,34499,missing,2731.0,sonic
1419,2020 Honda ,missing,24999,missing,9308.0,sonic
1420,2020 Honda ,missing,25998,missing,12520.0,sonic
1421,2019 Honda ,missing,22499,missing,15090.0,sonic
1422,2019 Honda ,missing,22499,missing,28628.0,sonic
1423,2018 Honda ,missing,19697,missing,19920.0,sonic
1424,2019 Honda ,missing,25999,missing,9899.0,sonic
1425,2016 Honda ,missing,17999,missing,41393.0,sonic
1426,2016 Honda ,missing,16998,missing,59231.0,sonic
1427,2016 Honda ,missing,18897,missing,77130.0,sonic
1428,2016 Honda ,missing,19997,missing,23159.0,sonic
1429,2021 Honda ,missing,20999,missing,578.0,sonic
1430,2019 Honda ,missing,20498,missing,10316.0,sonic
1431,2017 Honda ,missing,19999,missing,38834.0,sonic
1432,2019 Honda ,missing,18896,missing,13571.0,sonic
1433,2019 Honda ,missing,21999,missing,12319.0,sonic
1434,2022 Honda ,missing,24595,missing,9.0,sonic
1435,2020 Honda ,missing,21999,missing,16535.0,sonic
1436,2019 Honda ,missing,22999,missing,31587.0,sonic
1437,2019 Honda ,missing,23498,missing,14769.0,sonic
1438,2020 Honda ,missing,25597,missing,9872.0,sonic
1439,2020 Honda ,missing,34999,missing,10673.0,sonic
1440,2020 Honda ,missing,33998,missing,9655.0,sonic
1441,2019 Honda ,missing,35999,missing,43017.0,sonic
1442,2021 Honda ,missing,34015,missing,,sonic
1443,2019 Honda ,missing,30999,missing,22643.0,sonic
1444,2019 Honda ,missing,28798,missing,31405.0,sonic
1445,2019 Honda ,missing,32486,missing,6809.0,sonic
1446,2020 Honda ,missing,37999,missing,9012.0,sonic
1447,2019 Honda ,missing,28697,missing,69754.0,sonic
1448,2022 Honda ,missing,Please Call,missing,,sonic
1449,2020 Honda ,missing,31498,missing,10376.0,sonic
1450,2019 Honda ,missing,Please Call,missing,27122.0,sonic
