,year_make,model_trim,price,state,miles,source
13265,2019 Lexus,RX 450h ,45998,CA,20000.0,carmax
13266,2020 Lexus,GX 460 Premium,51998,CA,20000.0,carmax
13267,2018 Lexus,RX 350 L,39998,CA,33000.0,carmax
13268,2019 Lexus,RX 350 ,41998,NV,21000.0,carmax
13269,2020 Lexus,NX 300 F-Sport,38998,CA,10000.0,carmax
13270,2020 Lexus,NX 300 F-Sport,41998,AZ,13000.0,carmax
13271,2020 Lexus,GX 460 ,53998,NV,3000.0,carmax
13272,2020 Lexus,RX 350 Performance,52998,CA,15000.0,carmax
13273,2020 Lexus,RX 350 Performance,52998,CA,15000.0,carmax
13274,2018 Lexus,RX 350 L,44998,TX,20000.0,carmax
13275,2013 Lexus,RX 350 ,26998,CA,33000.0,carmax
13276,2020 Lexus,RX 350 L,47998,CA,14000.0,carmax
13277,2020 Lexus,RX 350 F-Sport,49998,CA,12000.0,carmax
13278,2021 Lexus,GX 460 Premium,54998,CA,16000.0,carmax
13279,2018 Lexus,RX 350 L Luxury,40998,NV,29000.0,carmax
13280,2019 Lexus,NX 300h ,37998,CA,20000.0,carmax
13281,2018 Lexus,RX 350 L Luxury,41998,CA,27000.0,carmax
13282,2018 Lexus,RX 450h ,40998,CA,40000.0,carmax
13283,2020 Lexus,UX 250h ,36998,CA,6000.0,carmax
13284,2019 Lexus,RX 450h ,43998,CA,27000.0,carmax
13285,2015 Lexus,RX 350 ,26998,CA,70000.0,carmax
13286,2016 Lexus,RX 350 F-Sport,40998,WA,30000.0,carmax
13287,2018 Lexus,RX 350 L,40998,CA,19000.0,carmax
13288,2020 Lexus,NX 300 F-Sport,41998,TX,9000.0,carmax
13289,2020 Lexus,GX 460 Premium,52998,CA,30000.0,carmax
13290,2018 Lexus,RX 350 L,39998,CA,18000.0,carmax
13291,2019 Lexus,RX 350 ,38998,CA,15000.0,carmax
13292,2018 Lexus,GX 460 Luxury,47998,WA,36000.0,carmax
13293,2019 Lexus,RX 350 ,36998,CA,16000.0,carmax
13294,2021 Lexus,RX 350 ,47998,CA,9000.0,carmax
13295,2018 Lexus,RX 350 ,38998,CA,20000.0,carmax
13296,2019 Lexus,RX 350 ,37998,CA,24000.0,carmax
13297,2019 Lexus,NX 300h ,33998,CA,30000.0,carmax
13298,2018 Lexus,RX 350 L Luxury,40998,AZ,34000.0,carmax
13299,2014 Lexus,GX 460 ,35998,TX,60000.0,carmax
13300,2019 Lexus,NX 300h ,35998,CA,25000.0,carmax
13301,2020 Lexus,RX 350 ,46998,CA,10000.0,carmax
13302,2021 Lexus,NX 300 ,38998,TX,7000.0,carmax
13303,2018 Lexus,RX 350 ,38998,CA,40000.0,carmax
13304,2019 Lexus,GX 460 Premium,51998,CA,4000.0,carmax
13305,2015 Lexus,GX 460 Luxury,41998,TX,51000.0,carmax
13306,2019 Lexus,RX 350 L,43998,TX,32000.0,carmax
13307,2019 Lexus,RX 350 ,39998,CA,20000.0,carmax
13308,2019 Lexus,GX 460 Premium,48998,CA,14000.0,carmax
13309,2017 Lexus,RX 350 ,36998,CA,21000.0,carmax
13310,2017 Lexus,RX 350 ,35998,CA,36000.0,carmax
13311,2021 Lexus,UX 200 F-Sport,33998,CA,9000.0,carmax
13312,2018 Lexus,RX 350 ,38998,NV,29000.0,carmax
13313,2015 Lexus,NX 200t ,26998,NV,49000.0,carmax
13314,2015 Lexus,GX 460 ,38998,CA,32000.0,carmax
13315,2019 Lexus,GX 460 ,47998,TX,18000.0,carmax
13316,2015 Lexus,RX 350 ,30998,CA,44000.0,carmax
13317,2019 Lexus,RX 350 ,45998,NV,9000.0,carmax
13318,2017 Lexus,RX 350 F-Sport,41998,TX,26000.0,carmax
13319,2019 Lexus,RX 350 ,38998,CA,31000.0,carmax
13320,2019 Lexus,RX 350 L,39998,CA,17000.0,carmax
13321,2014 Lexus,GX 460 ,36998,CA,55000.0,carmax
13322,2018 Lexus,RX 350 ,39998,CA,19000.0,carmax
13323,2018 Lexus,RX 350 ,39998,CA,19000.0,carmax
13324,2018 Lexus,RX 350 ,39998,CA,19000.0,carmax
13325,2020 Lexus,RX 350 ,46998,CA,21000.0,carmax
13326,2017 Lexus,RX 350 F-Sport,43998,WA,19000.0,carmax
13327,2020 Lexus,RX 350 ,42998,CA,14000.0,carmax
13328,2017 Lexus,GX 460 ,42998,CA,27000.0,carmax
13329,2017 Lexus,GX 460 ,41998,TX,66000.0,carmax
13330,2018 Lexus,RX 350 ,31998,CA,66000.0,carmax
13331,2015 Lexus,RX 450h ,33998,CA,34000.0,carmax
13332,2017 Lexus,GX 460 ,40998,WA,48000.0,carmax
13333,2020 Lexus,NX 300 F-Sport,40998,TX,10000.0,carmax
13334,2018 Lexus,NX 300 ,33998,CA,17000.0,carmax
13335,2015 Lexus,RX 450h ,32998,CA,29000.0,carmax
13336,2019 Lexus,UX 250h F-Sport,35998,CA,18000.0,carmax
13337,2019 Lexus,UX 250h F-Sport,35998,CA,18000.0,carmax
13338,2019 Lexus,GX 460 Premium,46998,CA,23000.0,carmax
13339,2019 Lexus,UX 200 ,28998,CA,29000.0,carmax
13340,2019 Lexus,NX 300 F-Sport,35998,CA,30000.0,carmax
13341,2019 Lexus,NX 300 F-Sport,35998,CA,30000.0,carmax
13342,2017 Lexus,GX 460 ,39998,CA,45000.0,carmax
13343,2017 Lexus,GX 460 ,41998,CA,25000.0,carmax
13344,2019 Lexus,NX 300 F-Sport,41998,CA,16000.0,carmax
13345,2019 Lexus,NX 300 F-Sport,36998,CA,22000.0,carmax
13346,2020 Lexus,NX 300 F-Sport,39998,CA,19000.0,carmax
13347,2019 Lexus,GX 460 Premium,42998,CA,40000.0,carmax
13348,2018 Lexus,RX 350 ,37998,CA,38000.0,carmax
13349,2017 Lexus,RX 350 ,32998,CA,61000.0,carmax
13350,2018 Lexus,GX 460 Premium,43998,CA,19000.0,carmax
13351,2018 Lexus,NX 300 F-Sport,37998,WA,24000.0,carmax
13352,2017 Lexus,NX 200t F-Sport,28998,CA,50000.0,carmax
13353,2019 Lexus,GX 460 ,46998,TX,20000.0,carmax
13354,2020 Lexus,UX 250h ,34998,CA,11000.0,carmax
13355,2020 Lexus,UX 250h ,34998,CA,11000.0,carmax
13356,2018 Lexus,RX 350 ,38998,CA,34000.0,carmax
13357,2018 Lexus,RX 350 ,38998,CA,23000.0,carmax
13358,2018 Lexus,RX 350 ,36998,NV,35000.0,carmax
13359,2018 Lexus,RX 350 L Luxury,41998,CA,25000.0,carmax
13360,2015 Lexus,RX 350 ,25998,CA,70000.0,carmax
13361,2019 Lexus,UX 200 ,29998,CO,11000.0,carmax
13362,2021 Lexus,NX 300 F-Sport,45998,CA,2000.0,carmax
13363,2019 Lexus,GX 460 Premium,48998,CA,19000.0,carmax
13364,2018 Lexus,GX 460 Premium,45998,CA,15000.0,carmax
13365,2019 Lexus,RX 350 ,42998,TX,25000.0,carmax
13366,2017 Lexus,RX 350 ,32998,NV,55000.0,carmax
13367,2018 Lexus,GX 460 ,40998,NV,41000.0,carmax
13368,2013 Lexus,RX 350 ,29998,CA,30000.0,carmax
13369,2018 Lexus,RX 350 L,39998,CA,26000.0,carmax
13370,2015 Lexus,RX 350 ,28998,CA,38000.0,carmax
13371,2018 Lexus,NX 300 F-Sport,37998,CA,22000.0,carmax
13372,2018 Lexus,RX 350 L,42998,CA,17000.0,carmax
13373,2018 Lexus,RX 350 L,38998,CA,28000.0,carmax
13374,2015 Lexus,GX 460 ,39998,CA,38000.0,carmax
13375,2018 Lexus,RX 350 ,36998,CA,23000.0,carmax
13376,2020 Lexus,NX 300 ,37998,TX,9000.0,carmax
13377,2016 Lexus,NX 200t ,27998,CA,51000.0,carmax
13378,2015 Lexus,RX 350 F-Sport,29998,AZ,53000.0,carmax
13379,2018 Lexus,NX 300 F-Sport,38998,WA,32000.0,carmax
13380,2015 Lexus,RX 350 ,27998,WA,62000.0,carmax
13381,2018 Lexus,GX 460 Premium,40998,CA,45000.0,carmax
13382,2015 Lexus,RX 350 ,29998,TX,47000.0,carmax
13383,2015 Lexus,RX 350 ,32998,CA,33000.0,carmax
13384,2018 Lexus,RX 350 ,34998,CA,43000.0,carmax
13385,2020 Lexus,NX 300 F-Sport,37998,CA,19000.0,carmax
13386,2015 Lexus,RX 350 ,28998,NV,55000.0,carmax
13387,2015 Lexus,RX 350 ,32998,CO,39000.0,carmax
13388,2015 Lexus,RX 350 ,30998,CA,40000.0,carmax
13389,2017 Lexus,NX 200t F-Sport,32998,AZ,36000.0,carmax
13390,2015 Lexus,RX 350 ,34998,CA,17000.0,carmax
13391,2019 Lexus,NX 300 ,35998,CA,16000.0,carmax
13392,2017 Lexus,RX 350 ,35998,CA,39000.0,carmax
13393,2017 Lexus,RX 350 ,35998,CA,39000.0,carmax
13394,2017 Lexus,RX 350 ,33998,CA,41000.0,carmax
13395,2015 Lexus,RX 350 ,29998,TX,50000.0,carmax
13396,2017 Lexus,RX 350 ,39998,OR,15000.0,carmax
13397,2018 Lexus,RX 350 ,37998,NV,29000.0,carmax
13398,2015 Lexus,RX 350 ,29998,CA,32000.0,carmax
13399,2019 Lexus,NX 300 F-Sport,35998,CA,20000.0,carmax
13400,2018 Lexus,RX 350 ,35998,CA,31000.0,carmax
13401,2019 Lexus,RX 350 L,41998,CO,21000.0,carmax
13402,2016 Lexus,NX 200t ,28998,CA,46000.0,carmax
13403,2018 Lexus,NX 300 F-Sport,32998,CA,51000.0,carmax
13404,2019 Lexus,NX 300 ,35998,CA,18000.0,carmax
13405,2018 Lexus,RX 350 ,40998,CA,37000.0,carmax
13406,2016 Lexus,RX 350 ,29998,CA,60000.0,carmax
13407,2019 Lexus,NX 300 F-Sport,33998,NV,29000.0,carmax
13408,2018 Lexus,NX 300 ,28998,CA,45000.0,carmax
13409,2019 Lexus,NX 300 F-Sport,37998,CA,16000.0,carmax
13410,2017 Lexus,RX 350 ,36998,CA,34000.0,carmax
13411,2013 Lexus,RX 350 F-Sport,29998,NV,34000.0,carmax
13412,2015 Lexus,NX 200t ,26998,CA,56000.0,carmax
13413,2017 Lexus,NX 200t ,28998,CA,36000.0,carmax
13414,2015 Lexus,RX 350 F-Sport,29998,CA,60000.0,carmax
13415,2018 Lexus,NX 300 F-Sport,34998,TX,28000.0,carmax
13416,2019 Lexus,RX 350 ,39998,CA,16000.0,carmax
13417,2018 Lexus,RX 350 ,35998,CA,23000.0,carmax
13418,2017 Lexus,RX 350 ,37998,CA,30000.0,carmax
13419,2017 Lexus,NX 200t ,27998,CA,53000.0,carmax
13420,2017 Lexus,RX 350 ,33998,CA,36000.0,carmax
13421,2017 Lexus,RX 350 ,33998,CA,46000.0,carmax
13422,2019 Lexus,NX 300 ,30998,CA,30000.0,carmax
13423,2018 Lexus,RX 350 L,36998,CA,41000.0,carmax
13424,2015 Lexus,RX 350 ,31998,TX,41000.0,carmax
13425,2019 Lexus,NX 300 ,31998,CA,41000.0,carmax
13426,2017 Lexus,RX 350 ,34998,CA,37000.0,carmax
13427,2018 Lexus,RX 350 ,37998,CA,27000.0,carmax
13428,2015 Lexus,RX 350 ,31998,WA,29000.0,carmax
13429,2017 Lexus,NX 200t ,27998,CA,47000.0,carmax
13430,2016 Lexus,RX 350 ,33998,CA,38000.0,carmax
13431,2016 Lexus,RX 350 ,34998,NV,40000.0,carmax
13432,2016 Lexus,NX 200t F-Sport,29998,TX,66000.0,carmax
13433,2019 Lexus,NX 300 F-Sport,35998,CA,22000.0,carmax
13434,2019 Lexus,GX 460 Premium,44998,CA,31000.0,carmax
13435,2016 Lexus,NX 200t ,28998,CA,38000.0,carmax
13436,2017 Lexus,RX 350 ,34998,CA,49000.0,carmax
13437,2018 Lexus,RX 350 ,35998,CA,48000.0,carmax
13438,2017 Lexus,NX 200t F-Sport,30998,CA,45000.0,carmax
13439,2018 Lexus,GX 460 ,43998,CA,29000.0,carmax
13440,2019 Lexus,NX 300 F-Sport,32998,CA,28000.0,carmax
13441,2017 Lexus,RX 350 ,35998,CA,32000.0,carmax
13442,2017 Lexus,RX 350 ,34998,CA,30000.0,carmax
13443,2016 Lexus,RX 350 ,30998,CA,50000.0,carmax
13444,2018 Lexus,GX 460 Premium,44998,CA,29000.0,carmax
13445,2018 Lexus,NX 300 F-Sport,31998,CA,56000.0,carmax
13446,2018 Lexus,RX 350 ,33998,CA,33000.0,carmax
13447,2017 Lexus,RX 350 ,33998,CA,44000.0,carmax
13448,2016 Lexus,RX 350 ,31998,CA,47000.0,carmax
13449,2017 Lexus,NX 200t F-Sport,30998,CA,37000.0,carmax
13450,2015 Lexus,RX 350 ,25998,NV,38000.0,carmax
13451,2018 Lexus,GX 460 ,43998,CA,28000.0,carmax
13452,2016 Lexus,NX 200t F-Sport,29998,CA,33000.0,carmax
13453,2018 Lexus,GX 460 Premium,42998,CA,33000.0,carmax
13454,2019 Lexus,NX 300 F-Sport,36998,TX,23000.0,carmax
13455,2015 Lexus,NX 200t ,27998,CA,51000.0,carmax
13456,2019 Lexus,UX 200 ,29998,CA,19000.0,carmax
13457,2019 Lexus,NX 300 ,30998,CA,22000.0,carmax
13458,2019 Lexus,NX 300 ,32998,CA,27000.0,carmax
13459,2017 Lexus,NX 200t F-Sport,30998,CA,26000.0,carmax
13460,2018 Lexus,RX 350 F-Sport,43998,CA,34000.0,carmax
13461,2018 Lexus,GX 460 ,41998,CA,30000.0,carmax
13462,2015 Lexus,NX 200t F-Sport,28998,TX,54000.0,carmax
13463,2018 Lexus,RX 350 ,34998,CA,38000.0,carmax
13464,2016 Lexus,NX 200t F-Sport,31998,TX,44000.0,carmax
13465,2017 Lexus,NX 200t F-Sport,29998,CA,51000.0,carmax
13466,2019 Lexus,NX 300 ,30998,CA,27000.0,carmax
13467,2019 Lexus,NX 300 ,30998,CA,27000.0,carmax
13468,2017 Lexus,NX 200t ,29998,TX,47000.0,carmax
13469,2017 Lexus,NX 200t F-Sport,33998,TX,24000.0,carmax
13470,2016 Lexus,NX 200t F-Sport,30998,OR,47000.0,carmax
13471,2017 Lexus,NX 200t ,27998,CA,55000.0,carmax
13472,2018 Lexus,NX 300 ,30998,CA,22000.0,carmax
13473,2016 Lexus,NX 200t F-Sport,28998,CA,35000.0,carmax
13474,2016 Lexus,NX 200t ,26998,CA,50000.0,carmax
13475,2018 Lexus,NX 300 ,31998,CA,30000.0,carmax
13476,2018 Lexus,NX 300 ,31998,CA,25000.0,carmax
13477,2010 Lexus,GX 460 Premium,24998,CA,98000.0,carmax
13478,2013 Lexus,RX 350 ,23998,CA,82000.0,carmax
13479,2011 Lexus,RX 350 ,18998,UT,97000.0,carmax
13480,2010 Lexus,RX 350 ,18998,CA,93000.0,carmax
13481,2016 Lexus,GX 460 ,30998,TX,107000.0,carmax
13482,2018 Lexus,LX 570 ,72998,CA,39000.0,carmax
13483,2021 Lexus,NX 300h ,45998,CO,2000.0,carmax
13484,2020 Lexus,LX 570 ,88998,CA,5000.0,carmax
13485,2020 Lexus,GX 460 Premium,55998,CA,8000.0,carmax
13486,2017 Lexus,RX 350 ,32998,CA,83000.0,carmax
13487,2020 Lexus,LX 570 ,96998,CA,6000.0,carmax
13488,2016 Lexus,NX 200t ,26998,CA,77000.0,carmax
13489,2011 Lexus,RX 350 ,25998,CA,32000.0,carmax
13490,2021 Lexus,LX 570 ,96998,CA,3000.0,carmax
13491,2020 Lexus,LX 570 ,88998,CA,20000.0,carmax
13492,2020 Lexus,GX 460 Premium,53998,CA,9000.0,carmax
13493,2011 Lexus,RX 350 ,19998,CO,96000.0,carmax
13494,2021 Lexus,GX 460 Premium,53998,CA,17000.0,carmax
13495,2021 Lexus,GX 460 Premium,57998,CA,12000.0,carmax
13496,2015 Lexus,RX 350 F-Sport,27998,CA,90000.0,carmax
13497,2019 Lexus,NX 300h ,40998,NM,10000.0,carmax
13498,2014 Lexus,RX 350 ,23998,TX,88000.0,carmax
13499,2019 Lexus,RX 350 ,41998,CA,19000.0,carmax
13500,2019 Lexus,RX 350 ,36998,CA,48000.0,carmax
13501,2021 Lexus,RX 350 F-Sport,57998,CA,4000.0,carmax
13502,2019 Lexus,RX 450h ,47998,CA,12000.0,carmax
13503,2018 Lexus,RX 350 ,35998,CA,49000.0,carmax
13504,2021 Lexus,GX 460 Premium,59998,CA,10000.0,carmax
13505,2015 Lexus,RX 350 F-Sport,28998,CO,50000.0,carmax
13506,2021 Lexus,GX 460 Premium,59998,CA,3000.0,carmax
13507,2013 Lexus,RX 350 ,23998,CA,54000.0,carmax
13508,2018 Lexus,NX 300 F-Sport,29998,CA,63000.0,carmax
13509,2019 Lexus,RX 350 ,37998,ID,19000.0,carmax
13510,2019 Lexus,RX 350 L,37998,CA,55000.0,carmax
13511,2019 Lexus,RX 350 L,43998,CA,13000.0,carmax
13512,2020 Lexus,NX 300 F-Sport,40998,CA,6000.0,carmax
13513,2019 Lexus,NX 300h ,32998,CA,36000.0,carmax
13514,2020 Lexus,UX 250h F-Sport,37998,CA,8000.0,carmax
13515,2019 Lexus,GX 460 Luxury,50998,TX,17000.0,carmax
13516,2019 Lexus,UX 200 ,31998,OR,8000.0,carmax
13517,2019 Lexus,RX 350 ,41998,CA,14000.0,carmax
13518,2018 Lexus,RX 350 F-Sport,47998,TX,14000.0,carmax
13519,2019 Lexus,UX 200 ,33998,NV,3000.0,carmax
13520,2019 Lexus,NX 300 ,33998,CA,20000.0,carmax
13521,2020 Lexus,GX 460 Premium,52998,CA,19000.0,carmax
13522,2015 Lexus,RX 350 ,29998,CA,56000.0,carmax
13523,2019 Lexus,RX 350 ,40998,AZ,22000.0,carmax
13524,2018 Lexus,NX 300 ,27998,CA,46000.0,carmax
13525,2018 Lexus,RX 350 ,34998,CA,31000.0,carmax
13526,2020 Lexus,RX 350 Performance,49998,CA,27000.0,carmax
13527,2019 Lexus,NX 300h ,35998,CA,26000.0,carmax
13528,2019 Lexus,RX 350 ,38998,CA,21000.0,carmax
13529,2018 Lexus,RX 350 L,36998,CO,60000.0,carmax
13530,2018 Lexus,RX 350 ,38998,CA,17000.0,carmax
13531,2015 Lexus,RX 350 ,24998,CA,60000.0,carmax
13532,2017 Lexus,RX 350 ,30998,CA,50000.0,carmax
13533,2020 Lexus,NX 300 ,33998,CA,21000.0,carmax
13534,2019 Lexus,NX 300h ,35998,CA,17000.0,carmax
13535,2019 Lexus,GX 460 ,42998,CA,35000.0,carmax
13536,2018 Lexus,GX 460 Premium,42998,AZ,32000.0,carmax
13537,2016 Lexus,RX 350 ,33998,CO,34000.0,carmax
13538,2019 Lexus,RX 350 ,38998,CA,24000.0,carmax
13539,2019 Lexus,RX 350 ,43998,CO,28000.0,carmax
13540,2017 Lexus,RX 350 ,33998,TX,63000.0,carmax
13541,2017 Lexus,RX 350 ,38998,NV,24000.0,carmax
13542,2021 Lexus,NX 300 ,36998,CA,20000.0,carmax
13543,2019 Lexus,RX 350 F-Sport,44998,CA,27000.0,carmax
13544,2017 Lexus,NX 200t ,29998,CA,55000.0,carmax
13545,2018 Lexus,NX 300 F-Sport,34998,NV,19000.0,carmax
13546,2018 Lexus,NX 300 ,27998,CA,51000.0,carmax
13547,2016 Lexus,RX 350 F-Sport,38998,TX,43000.0,carmax
13548,2018 Lexus,GX 460 ,39998,CA,45000.0,carmax
13549,2019 Lexus,UX 200 F-Sport,30998,CA,23000.0,carmax
13550,2018 Lexus,GX 460 ,42998,TX,26000.0,carmax
13551,2017 Lexus,NX 200t F-Sport,33998,CA,27000.0,carmax
13552,2017 Lexus,RX 350 ,34998,WA,52000.0,carmax
13553,2016 Lexus,RX 350 ,33998,CA,51000.0,carmax
13554,2017 Lexus,NX 200t F-Sport,31998,CA,32000.0,carmax
13555,2017 Lexus,NX 200t F-Sport,31998,CA,31000.0,carmax
13556,2018 Lexus,GX 460 ,40998,TX,32000.0,carmax
13557,2018 Lexus,NX 300 F-Sport,32998,CA,40000.0,carmax
13558,2017 Lexus,GX 460 ,37998,ID,52000.0,carmax
13559,2019 Lexus,NX 300 F-Sport,35998,CA,28000.0,carmax
13560,2016 Lexus,NX 200t F-Sport,27998,CA,58000.0,carmax
13561,2015 Lexus,RX 350 ,27998,ID,41000.0,carmax
13562,2018 Lexus,NX 300 ,29998,NV,46000.0,carmax
13563,2018 Lexus,NX 300 F-Sport,32998,CA,15000.0,carmax
13564,2015 Lexus,RX 350 ,26998,AZ,57000.0,carmax
13565,2018 Lexus,NX 300 F-Sport,35998,CA,23000.0,carmax
13566,2019 Lexus,NX 300 ,31998,PA,30000.0,carmax
13567,2013 Lexus,RX 350 ,24998,PA,68000.0,carmax
13568,2020 Lexus,NX 300 F-Sport,42998,MD,7000.0,carmax
13569,2018 Lexus,NX 300 ,34998,PA,210000.0,carmax
13570,2018 Lexus,RX 350 L,39998,MD,37000.0,carmax
13571,2017 Lexus,GX 460 ,40998,MD,47000.0,carmax
13572,2015 Lexus,RX 350 ,29998,MD,60000.0,carmax
13573,2016 Lexus,GX 460 Luxury,38998,MD,52000.0,carmax
13574,2015 Lexus,RX 350 ,23998,VA,110000.0,carmax
13575,2016 Lexus,RX 350 ,36998,DE,18000.0,carmax
13576,2018 Lexus,RX 350 L,45998,NJ,15000.0,carmax
13577,2017 Lexus,RX 350 ,37998,NJ,30000.0,carmax
13578,2019 Lexus,NX 300 ,33998,MD,37000.0,carmax
13579,2017 Lexus,NX 200t ,29998,MD,58000.0,carmax
13580,2016 Lexus,NX 200t ,27998,CT,26000.0,carmax
13581,2020 Lexus,NX 300 F-Sport,43998,CT,12000.0,carmax
13582,2015 Lexus,NX 200t ,26998,OH,63000.0,carmax
13583,2020 Lexus,RX 350 ,48998,CT,7000.0,carmax
13584,2020 Lexus,RX 450h ,50998,NC,12000.0,carmax
13585,2015 Lexus,NX 200t ,24998,NC,104000.0,carmax
13586,2017 Lexus,NX 200t F-Sport,36998,NC,21000.0,carmax
13587,2017 Lexus,RX 350 ,36998,OH,31000.0,carmax
13588,2019 Lexus,UX 250h ,34998,OH,16000.0,carmax
13589,2015 Lexus,RX 350 ,28998,OH,55000.0,carmax
13590,2017 Lexus,NX 200t F-Sport,34998,OH,40000.0,carmax
13591,2015 Lexus,RX 350 ,29998,NC,52000.0,carmax
13592,2020 Lexus,RX 350 ,45998,MA,10000.0,carmax
13593,2017 Lexus,NX 200t ,31998,MA,30000.0,carmax
13594,2018 Lexus,GX 460 ,45998,NC,16000.0,carmax
13595,2019 Lexus,UX 200 Luxury,32998,NC,19000.0,carmax
13596,2017 Lexus,GX 460 ,39998,OH,51000.0,carmax
13597,2018 Lexus,GX 460 ,47998,NC,14000.0,carmax
13598,2015 Lexus,NX 200t F-Sport,30998,NC,51000.0,carmax
13599,2015 Lexus,RX 350 ,27998,NC,65000.0,carmax
13600,2018 Lexus,GX 460 Premium,46998,SC,22000.0,carmax
13601,2017 Lexus,GX 460 ,43998,IN,32000.0,carmax
13602,2013 Lexus,RX 350 ,22998,IN,87000.0,carmax
13603,2018 Lexus,RX 350 ,35998,GA,55000.0,carmax
13604,2015 Lexus,RX 350 ,25998,GA,88000.0,carmax
13605,2020 Lexus,RX 350 L,46998,GA,13000.0,carmax
13606,2019 Lexus,RX 350 ,39998,GA,39000.0,carmax
13607,2015 Lexus,RX 350 ,29998,GA,45000.0,carmax
13608,2018 Lexus,RX 350 ,41998,IL,24000.0,carmax
13609,2019 Lexus,NX 300 ,29998,IL,39000.0,carmax
13610,2017 Lexus,RX 350 ,33998,IL,40000.0,carmax
13611,2019 Lexus,RX 350 ,45998,GA,6000.0,carmax
13612,2017 Lexus,GX 460 ,40998,WI,36000.0,carmax
13613,2019 Lexus,NX 300 ,32998,GA,18000.0,carmax
13614,2021 Lexus,NX 300 F-Sport,42998,GA,7000.0,carmax
13615,2020 Lexus,RX 350 ,45998,GA,16000.0,carmax
13616,2020 Lexus,NX 300 ,36998,GA,12000.0,carmax
13617,2018 Lexus,NX 300 ,33998,GA,21000.0,carmax
13618,2017 Lexus,RX 350 ,35998,GA,41000.0,carmax
13619,2020 Lexus,RX 350 ,44998,GA,17000.0,carmax
13620,2020 Lexus,RX 350 ,46998,GA,14000.0,carmax
13621,2020 Lexus,NX 300 ,34998,GA,15000.0,carmax
13622,2020 Lexus,RX 350 ,44998,GA,14000.0,carmax
13623,2017 Lexus,NX 200t F-Sport,28998,GA,46000.0,carmax
13624,2017 Lexus,RX 350 ,41998,GA,26000.0,carmax
13625,2017 Lexus,RX 350 ,41998,GA,12000.0,carmax
13626,2016 Lexus,RX 350 ,33998,WI,47000.0,carmax
13627,2021 Lexus,UX 250h ,40998,GA,1000.0,carmax
13628,2018 Lexus,RX 450h L,50998,WI,24000.0,carmax
13629,2016 Lexus,RX 350 ,33998,GA,60000.0,carmax
13630,2019 Lexus,NX 300 ,33998,TN,39000.0,carmax
13631,2017 Lexus,NX 200t ,30998,TN,26000.0,carmax
13632,2017 Lexus,NX 200t ,27998,TN,53000.0,carmax
13633,2015 Lexus,GX 460 Luxury,40998,GA,40000.0,carmax
13634,2020 Lexus,RX 350 ,45998,GA,14000.0,carmax
13635,2010 Lexus,RX 350 ,18998,GA,90000.0,carmax
13636,2018 Lexus,NX 300 F-Sport,36998,GA,25000.0,carmax
13637,2017 Lexus,NX 200t ,29998,AL,27000.0,carmax
13638,2017 Lexus,NX 200t ,28998,AL,34000.0,carmax
13639,2019 Lexus,RX 350 L,46998,AL,21000.0,carmax
13640,2018 Lexus,RX 350 ,36998,AL,22000.0,carmax
13641,2017 Lexus,RX 350 ,36998,AL,38000.0,carmax
13642,2020 Lexus,NX 300 ,38998,AL,7000.0,carmax
13643,2017 Lexus,NX 200t ,27998,AL,53000.0,carmax
13644,2020 Lexus,NX 300 F-Sport,40998,AL,13000.0,carmax
13645,2020 Lexus,NX 300 ,31998,AL,40000.0,carmax
13646,2020 Lexus,NX 300 ,35998,AL,15000.0,carmax
13647,2017 Lexus,NX 200t F-Sport,29998,AL,41000.0,carmax
13648,2019 Lexus,GX 460 ,46998,AL,25000.0,carmax
13649,2019 Lexus,RX 350 ,41998,AL,25000.0,carmax
13650,2015 Lexus,RX 450h ,29998,IL,62000.0,carmax
13651,2019 Lexus,RX 350 ,40998,WI,29000.0,carmax
13652,2018 Lexus,RX 350 L Luxury,45998,MO,18000.0,carmax
13653,2021 Lexus,UX 250h ,38998,MO,11000.0,carmax
13654,2021 Lexus,UX 250h ,38998,MO,7000.0,carmax
13655,2019 Lexus,NX 300 ,36998,MO,29000.0,carmax
13656,2017 Lexus,NX 200t ,28998,MO,29000.0,carmax
13657,2020 Lexus,NX 300 ,37998,AL,7000.0,carmax
13658,2019 Lexus,NX 300 ,32998,AL,22000.0,carmax
13659,2019 Lexus,NX 300 ,32998,AL,23000.0,carmax
13660,2020 Lexus,NX 300 ,34998,AL,28000.0,carmax
13661,2019 Lexus,NX 300 ,37998,AL,8000.0,carmax
13662,2020 Lexus,NX 300 F-Sport,40998,FL,18000.0,carmax
13663,2019 Lexus,NX 300 F-Sport,36998,FL,27000.0,carmax
13664,2019 Lexus,RX 350 ,43998,FL,17000.0,carmax
13665,2018 Lexus,RX 350 F-Sport,43998,FL,31000.0,carmax
13666,2020 Lexus,NX 300 ,37998,FL,7000.0,carmax
13667,2015 Lexus,NX 200t F-Sport,30998,FL,40000.0,carmax
13668,2018 Lexus,GX 460 ,44998,FL,31000.0,carmax
13669,2017 Lexus,NX 200t ,29998,FL,38000.0,carmax
13670,2020 Lexus,UX 200 ,35998,FL,5000.0,carmax
13671,2019 Lexus,RX 350 ,41998,FL,19000.0,carmax
13672,2019 Lexus,NX 300 ,36998,FL,10000.0,carmax
13673,2018 Lexus,RX 350 ,31998,FL,59000.0,carmax
13674,2018 Lexus,NX 300 F-Sport,33998,MS,30000.0,carmax
