,year_make,model_trim,price,state,miles,source,type
611,2019 Hyundai ,missing,20797,Location: Van Hyundai ,15473.0,berkshire,sedan
612,2019 Toyota ,missing,20837,Location: Texas Toyota of Grapevine ,57113.0,berkshire,sedan
613,2019 Nissan ,missing,20876,Location: Pinnacle Nissan ,55823.0,berkshire,sedan
614,2019 Mazda ,missing,20884,Location: Crest Volvo Cars ,29147.0,berkshire,sedan
615,2019 Nissan ,missing,20884,Location: Camelback Ford ,21209.0,berkshire,sedan
616,2019 Volkswagen ,missing,20887,Location: Van Chevrolet ,16210.0,berkshire,sedan
617,2019 Toyota ,missing,20909,Location: Texas Toyota of Grapevine ,59293.0,berkshire,sedan
618,2019 Nissan ,missing,20942,Location: Camelback Ford ,31442.0,berkshire,sedan
619,2019 Toyota ,missing,20991,Location: North Park Toyota of San Antonio ,70871.0,berkshire,sedan
620,2019 Toyota ,missing,20995,Location: Toyota of Deerfield Beach ,42799.0,berkshire,sedan
621,2019 Nissan ,missing,21002,Location: Pinnacle Nissan ,51240.0,berkshire,sedan
622,2019 Honda ,missing,21118,Location: Reliable Nissan ,15891.0,berkshire,sedan
623,2019 Volkswagen ,missing,21359,Location: Camelback Toyota ,43039.0,berkshire,sedan
624,2019 Chrysler ,missing,21461,Location: Crest Nissan ,96198.0,berkshire,sedan
625,2019 Honda ,missing,21495,Location: Seminole Toyota ,24113.0,berkshire,sedan
626,2019 Nissan ,missing,21500,Location: Nissan of McKinney ,16681.0,berkshire,sedan
627,2019 Volkswagen ,missing,21520,Location: Vandergriff Honda ,22946.0,berkshire,sedan
628,2019 Honda ,missing,missing,Location: Cerritos Nissan ,11840.0,berkshire,sedan
629,2019 Kia ,missing,21615,Location: Reliable Nissan ,38561.0,berkshire,sedan
630,2019 Honda ,missing,21670,Location: Toyota of Dallas ,59802.0,berkshire,sedan
631,2019 Nissan ,missing,21850,Location: Reliable Chevrolet ,21005.0,berkshire,sedan
632,2019 Toyota ,missing,21890,Location: Vandergriff Honda ,36574.0,berkshire,sedan
633,2019 Honda ,missing,21893,Location: Bell Honda ,39433.0,berkshire,sedan
634,2019 Honda ,missing,21900,Location: Showcase Honda ,27437.0,berkshire,sedan
635,2019 Subaru ,missing,21914,Location: Texas Toyota of Grapevine ,26601.0,berkshire,sedan
636,2019 Volkswagen ,missing,21920,Location: Camelback Volkswagen ,34459.0,berkshire,sedan
637,2019 Honda ,missing,21967,Location: Delray Honda ,17698.0,berkshire,sedan
638,2019 Toyota ,missing,21989,Location: Texas Toyota of Grapevine ,55594.0,berkshire,sedan
639,2019 Honda ,missing,21990,Location: Showcase Honda ,49254.0,berkshire,sedan
640,2019 Toyota ,missing,21995,Location: Toyota of Deerfield Beach ,12814.0,berkshire,sedan
641,2019 Honda ,missing,21997,Location: Midway Chevrolet ,26107.0,berkshire,sedan
642,2019 Honda ,missing,22294,Location: Bell Honda ,23221.0,berkshire,sedan
643,2019 Nissan ,missing,22299,Location: Cerritos Nissan ,56548.0,berkshire,sedan
644,2019 Honda ,missing,22357,Location: Camelback Ford ,32589.0,berkshire,sedan
645,2019 Chevrolet ,missing,22400,Location: Stonebriar Chevrolet ,59234.0,berkshire,sedan
646,2019 Toyota ,missing,22448,Location: Vandergriff Toyota ,47775.0,berkshire,sedan
647,2019 Nissan ,missing,22488,Location: Camelback Toyota ,40663.0,berkshire,sedan
648,2019 Toyota ,missing,22488,Location: Camelback Toyota ,30438.0,berkshire,sedan
649,2019 Nissan ,missing,22493,Location: INFINITI of Peoria ,34844.0,berkshire,sedan
650,2019 Nissan ,missing,22500,Location: McKinney Buick GMC ,47321.0,berkshire,sedan
651,2019 Honda ,missing,22500,Location: Honda of Fort Worth ,13854.0,berkshire,sedan
652,2019 Toyota ,missing,22574,Location: Toyota of Richardson ,30905.0,berkshire,sedan
653,2019 Nissan ,missing,22599,Location: Cerritos Nissan ,17795.0,berkshire,sedan
654,2019 Nissan ,missing,22611,Location: Trophy Nissan ,18853.0,berkshire,sedan
655,2019 Chevrolet ,missing,22790,Location: Texas Nissan ,72202.0,berkshire,sedan
656,2019 Nissan ,missing,22792,Location: Crest Nissan ,13112.0,berkshire,sedan
657,2019 Toyota ,missing,22867,Location: Vandergriff Toyota ,51600.0,berkshire,sedan
658,2019 Toyota ,missing,22951,Location: North Park Toyota of San Antonio ,46658.0,berkshire,sedan
659,2019 Ford ,missing,22981,Location: Surprise Ford ,21751.0,berkshire,sedan
660,2019 Honda ,missing,22990,Location: Vandergriff Honda ,32633.0,berkshire,sedan
661,2019 Mazda ,missing,22991,Location: Van Hyundai ,29910.0,berkshire,sedan
662,2019 Toyota ,missing,22995,Location: Toyota of Deerfield Beach ,18489.0,berkshire,sedan
663,2019 Toyota ,missing,22997,Location: Joe Myers Toyota ,26312.0,berkshire,sedan
664,2019 Toyota ,missing,22997,Location: Toyota of Deerfield Beach ,41601.0,berkshire,sedan
665,2019 Dodge ,missing,23239,Location: Peoria Nissan ,67468.0,berkshire,sedan
666,2019 Honda ,missing,23250,Location: Honda of Fort Worth ,19145.0,berkshire,sedan
667,2019 Toyota ,missing,missing,Location: Camelback Ford ,33615.0,berkshire,sedan
668,2019 Chrysler ,missing,23500,Location: Texas Nissan ,70568.0,berkshire,sedan
669,2019 Nissan ,missing,23565,Location: Camelback Toyota ,46247.0,berkshire,sedan
670,2019 Toyota ,missing,23595,Location: Toyota of Deerfield Beach ,9145.0,berkshire,sedan
671,2019 Nissan ,missing,23599,Location: Cerritos Nissan ,32728.0,berkshire,sedan
672,2019 Nissan ,missing,23599,Location: Cerritos Nissan ,50942.0,berkshire,sedan
673,2019 Toyota ,missing,23603,Location: Reliable Chevrolet ,22521.0,berkshire,sedan
674,2019 Toyota ,missing,23681,Location: Grand Prairie Ford ,29111.0,berkshire,sedan
675,2019 Honda ,missing,23706,Location: Vandergriff Acura ,29483.0,berkshire,sedan
676,2019 Honda ,missing,23742,Location: Vandergriff Honda ,28371.0,berkshire,sedan
677,2019 Honda ,missing,23790,Location: Van Chevrolet ,18477.0,berkshire,sedan
678,2019 Honda ,missing,23874,Location: Toyota of Richardson ,38182.0,berkshire,sedan
679,2019 Nissan ,missing,23887,Location: Van Chevrolet ,18164.0,berkshire,sedan
680,2019 Ford ,missing,23888,Location: Peoria Ford ,49359.0,berkshire,sedan
681,2019 Toyota ,missing,23888,Location: Camelback Toyota ,2173.0,berkshire,sedan
682,2019 Toyota ,missing,23900,Location: Reliable Chevrolet ,29833.0,berkshire,sedan
683,2019 Dodge ,missing,23977,Location: Nissan of McKinney ,30428.0,berkshire,sedan
684,2019 Mazda ,missing,23989,Location: Orlando VW South ,29601.0,berkshire,sedan
685,2019 Honda ,missing,23995,Location: Seminole Toyota ,43100.0,berkshire,sedan
686,2019 Toyota ,missing,23998,Location: Vandergriff Acura ,34229.0,berkshire,sedan
687,2019 Honda ,missing,24000,Location: Vandergriff Honda ,26540.0,berkshire,sedan
688,2019 Honda ,missing,24001,Location: Joe Myers Toyota ,44808.0,berkshire,sedan
689,2019 Toyota ,missing,24240,Location: Grand Prairie Ford ,47356.0,berkshire,sedan
690,2019 Nissan ,missing,24250,Location: Vandergriff Honda ,11911.0,berkshire,sedan
691,2019 Nissan ,missing,24277,Location: Crest Nissan ,24740.0,berkshire,sedan
692,2019 Toyota ,missing,24294,Location: Bell Honda ,21889.0,berkshire,sedan
693,2019 Toyota ,missing,24310,Location: Camelback Toyota ,25165.0,berkshire,sedan
694,2019 Toyota ,missing,24310,Location: Vandergriff Toyota ,23519.0,berkshire,sedan
695,2019 Toyota ,missing,24323,Location: Crest Cadillac ,46347.0,berkshire,sedan
696,2019 Nissan ,missing,24412,Location: Gwinnett Place Nissan ,20522.0,berkshire,sedan
697,2019 Nissan ,missing,24470,Location: Crest Nissan ,22236.0,berkshire,sedan
698,2019 Toyota ,missing,24488,Location: Camelback Toyota ,37340.0,berkshire,sedan
699,2019 Chrysler ,missing,24488,Location: Camelback Toyota ,48123.0,berkshire,sedan
700,2019 Toyota ,missing,24498,Location: Vandergriff Acura ,46428.0,berkshire,sedan
701,2019 Ford ,missing,24499,Location: Frontier Ford ,18374.0,berkshire,sedan
702,2019 Kia ,missing,24500,Location: Joe Myers Imports ,38913.0,berkshire,sedan
703,2019 Honda ,missing,24543,Location: Delray Honda ,33270.0,berkshire,sedan
704,2019 Toyota ,missing,24658,Location: Toyota of Dallas ,23140.0,berkshire,sedan
705,2019 Honda ,missing,24683,Location: Delray Honda ,30673.0,berkshire,sedan
706,2019 Honda ,missing,24700,Location: Showcase Honda ,15113.0,berkshire,sedan
707,2019 Honda ,missing,24813,Location: Delray Honda ,19394.0,berkshire,sedan
708,2019 Toyota ,missing,24848,Location: Toyota of Dallas ,19799.0,berkshire,sedan
709,2019 Honda ,missing,24873,Location: Delray Honda ,21486.0,berkshire,sedan
710,2019 Toyota ,missing,24888,Location: Camelback Toyota ,20928.0,berkshire,sedan
711,2019 Honda ,missing,24965,Location: Delray Honda ,21630.0,berkshire,sedan
712,2019 Toyota ,missing,24992,Location: Toyota of Dallas ,45930.0,berkshire,sedan
713,2019 Nissan ,missing,24999,Location: Crest Nissan ,35945.0,berkshire,sedan
714,2019 Honda ,missing,24999,Location: Vandergriff Acura ,14083.0,berkshire,sedan
715,2019 Honda ,missing,25000,Location: Delray Honda ,28770.0,berkshire,sedan
716,2019 Nissan ,missing,25030,Location: Crest Nissan ,20859.0,berkshire,sedan
717,2019 Honda ,missing,25038,Location: Delray Honda ,19405.0,berkshire,sedan
718,2019 Acura ,missing,25054,Location: Acura Of Peoria ,27143.0,berkshire,sedan
719,2019 Honda ,missing,25074,Location: Acura Of Peoria ,28416.0,berkshire,sedan
720,2019 Toyota ,missing,25212,Location: Camelback Toyota ,29157.0,berkshire,sedan
721,2019 Toyota ,missing,25307,Location: Toyota of Dallas ,24313.0,berkshire,sedan
722,2019 Toyota ,missing,25357,Location: Vandergriff Toyota ,50133.0,berkshire,sedan
723,2019 Honda ,missing,25388,Location: Van Chevrolet ,32722.0,berkshire,sedan
724,2019 Toyota ,missing,25533,Location: Toyota of Dallas ,6909.0,berkshire,sedan
725,2019 Nissan ,missing,25557,Location: Trophy Nissan ,17413.0,berkshire,sedan
726,2019 Acura ,missing,25590,Location: Acura Of Peoria ,19700.0,berkshire,sedan
727,2019 Honda ,missing,25594,Location: Bell Honda ,47759.0,berkshire,sedan
728,2019 Nissan ,missing,25595,Location: Midway Nissan ,40419.0,berkshire,sedan
729,2019 Toyota ,missing,25599,Location: Cerritos Nissan ,30343.0,berkshire,sedan
730,2019 Chevrolet ,missing,25700,Location: Reliable Chevrolet ,15481.0,berkshire,sedan
731,2019 Acura ,missing,25719,Location: Acura Of Peoria ,21167.0,berkshire,sedan
732,2019 Chrysler ,missing,25879,Location: Crest Cadillac ,56962.0,berkshire,sedan
733,2019 Honda ,missing,25890,Location: Vandergriff Honda ,39604.0,berkshire,sedan
734,2019 Alfa Romeo ,missing,25900,Location: Showcase Honda ,31521.0,berkshire,sedan
735,2019 Toyota ,missing,25950,Location: Kenny Kent Toyota ,45286.0,berkshire,sedan
736,2019 Toyota ,missing,25974,Location: Toyota of Richardson ,7132.0,berkshire,sedan
737,2019 Chrysler ,missing,25980,Location: INFINITI of Scottsdale ,18007.0,berkshire,sedan
738,2019 Honda ,missing,25991,Location: Joe Myers Ford ,55686.0,berkshire,sedan
739,2019 Honda ,missing,25994,Location: Bell Honda ,27910.0,berkshire,sedan
740,2019 Nissan ,missing,25997,Location: Trophy Nissan ,32671.0,berkshire,sedan
741,2019 Nissan ,missing,25999,Location: Cerritos Nissan ,20878.0,berkshire,sedan
742,2019 Toyota ,missing,26014,Location: Vandergriff Toyota ,47923.0,berkshire,sedan
743,2019 Chrysler ,missing,26149,Location: Airpark Dodge Chrysler Jeep ,36746.0,berkshire,sedan
744,2019 Acura ,missing,26231,Location: Acura Of Peoria ,43296.0,berkshire,sedan
745,2019 Toyota ,missing,26233,Location: Vandergriff Toyota ,28692.0,berkshire,sedan
746,2019 Honda ,missing,26497,Location: Richardson Chrysler Jeep Dodge Ram ,44891.0,berkshire,sedan
747,2019 Chrysler ,missing,26520,Location: Vandergriff Honda ,23188.0,berkshire,sedan
748,2019 Toyota ,missing,26599,Location: Toyota of Dallas ,37870.0,berkshire,sedan
749,2019 Toyota ,missing,26650,Location: Toyota of Dallas ,10667.0,berkshire,sedan
750,2019 Toyota ,missing,26695,Location: Toyota of Dallas ,16939.0,berkshire,sedan
751,2019 Toyota ,missing,26706,Location: Vandergriff Toyota ,38082.0,berkshire,sedan
752,2019 Honda ,missing,26750,Location: Vandergriff Honda ,22285.0,berkshire,sedan
753,2019 Honda ,missing,26778,Location: Vandergriff Hyundai ,19363.0,berkshire,sedan
754,2019 Toyota ,missing,26826,Location: Toyota of Dallas ,7303.0,berkshire,sedan
755,2019 Honda ,missing,26850,Location: Vandergriff Honda ,36077.0,berkshire,sedan
756,2019 Acura ,missing,26855,Location: Acura Of Peoria ,21608.0,berkshire,sedan
757,2019 Honda ,missing,26890,Location: Vandergriff Honda ,34334.0,berkshire,sedan
758,2019 Dodge ,missing,26900,Location: Nissan of McKinney ,28008.0,berkshire,sedan
759,2019 Acura ,missing,26985,Location: Acura Of Peoria ,16783.0,berkshire,sedan
760,2019 Nissan ,missing,26997,Location: Trophy Nissan ,15239.0,berkshire,sedan
761,2019 Acura ,missing,26998,Location: Vandergriff Acura ,45532.0,berkshire,sedan
762,2019 Honda ,missing,27225,Location: Showcase Honda ,27886.0,berkshire,sedan
763,2019 Acura ,missing,27433,Location: Showcase Honda ,29923.0,berkshire,sedan
764,2019 Audi ,missing,27500,Location: Texas Nissan ,27034.0,berkshire,sedan
765,2019 Toyota ,missing,27668,Location: Toyota of Dallas ,12235.0,berkshire,sedan
766,2019 Honda ,missing,27800,Location: Honda of Fort Worth ,17436.0,berkshire,sedan
767,2019 Nissan ,missing,missing,Location: Midway Nissan ,22264.0,berkshire,sedan
768,2019 Honda ,missing,27890,Location: Vandergriff Honda ,31897.0,berkshire,sedan
769,2019 Volkswagen ,missing,27899,Location: Orlando VW North ,20820.0,berkshire,sedan
770,2019 Acura ,missing,28248,Location: Acura Of Peoria ,21736.0,berkshire,sedan
771,2019 Nissan ,missing,28250,Location: Vandergriff Honda ,14007.0,berkshire,sedan
772,2019 Honda ,missing,28250,Location: Vandergriff Honda ,18663.0,berkshire,sedan
773,2019 Acura ,missing,28569,Location: Acura Of Peoria ,25482.0,berkshire,sedan
774,2019 Toyota ,missing,28724,Location: Toyota of Richardson ,38466.0,berkshire,sedan
775,2019 Toyota ,missing,28724,Location: Toyota of Richardson ,15283.0,berkshire,sedan
776,2019 Nissan ,missing,28871,Location: Trophy Nissan ,23378.0,berkshire,sedan
777,2019 Acura ,missing,28931,Location: Acura Of Peoria ,27006.0,berkshire,sedan
778,2019 Honda ,missing,28980,Location: Reliable Toyota ,20592.0,berkshire,sedan
779,2019 Acura ,missing,28998,Location: Vandergriff Acura ,24104.0,berkshire,sedan
780,2019 Toyota ,missing,28999,Location: Cerritos Nissan ,58022.0,berkshire,sedan
781,2019 INFINITI ,missing,29300,Location: Crest INFINITI ,36891.0,berkshire,sedan
782,2019 Toyota ,missing,29450,Location: Reliable Chevrolet ,26535.0,berkshire,sedan
783,2019 Nissan ,missing,29562,Location: Crest Nissan ,5772.0,berkshire,sedan
784,2019 INFINITI ,missing,29600,Location: Crest INFINITI ,33961.0,berkshire,sedan
785,2019 Dodge ,missing,29626,Location: Toyota of Dallas ,27741.0,berkshire,sedan
786,2019 Nissan ,missing,29636,Location: Crest Nissan ,7342.0,berkshire,sedan
787,2019 INFINITI ,missing,29701,Location: INFINITI of Peoria ,37228.0,berkshire,sedan
788,2019 Honda ,missing,29880,Location: Showcase Honda ,38443.0,berkshire,sedan
789,2019 Subaru ,missing,29991,Location: Van Hyundai ,27859.0,berkshire,sedan
790,2019 Toyota ,missing,29991,Location: Joe Myers Toyota ,13668.0,berkshire,sedan
791,2019 Toyota ,missing,29995,Location: Toyota of Deerfield Beach ,14075.0,berkshire,sedan
792,2019 CADILLAC ,missing,30248,Location: Westway Ford ,29257.0,berkshire,sedan
793,2019 Toyota ,missing,30303,Location: South County Lexus ,12858.0,berkshire,sedan
794,2019 Toyota ,missing,30447,Location: Toyota of Richardson ,10453.0,berkshire,sedan
795,2019 Dodge ,missing,30470,Location: Peoria Nissan ,25051.0,berkshire,sedan
796,2019 Honda ,missing,30657,Location: Toyota of Dallas ,37969.0,berkshire,sedan
797,2019 Audi ,missing,30912,Location: Texas Toyota of Grapevine ,17508.0,berkshire,sedan
798,2019 Mercedes-Benz ,missing,30991,Location: Van Hyundai ,30750.0,berkshire,sedan
799,2019 Acura ,missing,30998,Location: Vandergriff Acura ,3718.0,berkshire,sedan
800,2019 Dodge ,missing,30999,Location: Reliable Nissan ,30088.0,berkshire,sedan
801,2019 Acura ,missing,31147,Location: Vandergriff Acura ,57785.0,berkshire,sedan
802,2019 Acura ,missing,31223,Location: Acura Of Peoria ,45958.0,berkshire,sedan
803,2019 Honda ,missing,31485,Location: Toyota of Dallas ,18211.0,berkshire,sedan
804,2019 Toyota ,missing,31632,Location: Camelback Toyota ,19115.0,berkshire,sedan
805,2019 Toyota ,missing,31985,Location: Reliable Toyota ,15574.0,berkshire,sedan
806,2019 Alfa Romeo ,missing,31987,Location: FIAT of Scottsdale ,6872.0,berkshire,sedan
807,2019 Toyota ,missing,31990,Location: Vandergriff Toyota ,22661.0,berkshire,sedan
808,2019 Volvo ,missing,31998,Location: Stonebriar Chevrolet ,31900.0,berkshire,sedan
809,2019 INFINITI ,missing,31998,Location: Husker High Line ,30547.0,berkshire,sedan
810,2019 BMW ,missing,31998,Location: Midway Chevrolet ,24120.0,berkshire,sedan
811,2019 Kia ,missing,32000,Location: Camelback Kia ,15490.0,berkshire,sedan
812,2019 Toyota ,missing,32276,Location: Vandergriff Toyota ,52243.0,berkshire,sedan
813,2019 Lincoln ,missing,32451,Location: Camelback Lincoln ,32299.0,berkshire,sedan
814,2019 Nissan ,missing,32500,Location: Nissan of McKinney ,31701.0,berkshire,sedan
815,2019 Nissan ,missing,32777,Location: Trophy Nissan ,30486.0,berkshire,sedan
816,2019 Lincoln ,missing,32792,Location: Camelback Lincoln ,18877.0,berkshire,sedan
817,2019 Toyota ,missing,32859,Location: Toyota of Dallas ,47180.0,berkshire,sedan
818,2019 Acura ,missing,32897,Location: Acura Of Peoria ,21127.0,berkshire,sedan
819,2019 Toyota ,missing,32959,Location: Reliable Toyota ,33139.0,berkshire,sedan
820,2019 Genesis ,missing,32991,Location: Reliable Chevrolet ,47382.0,berkshire,sedan
821,2019 Nissan ,missing,32991,Location: Vandergriff Hyundai ,22402.0,berkshire,sedan
822,2019 LEXUS ,missing,33000,Location: Honda of Fort Worth ,14627.0,berkshire,sedan
823,2019 Toyota ,missing,33168,Location: Toyota of Dallas ,80525.0,berkshire,sedan
824,2019 Toyota ,missing,33523,Location: Vandergriff Toyota ,66632.0,berkshire,sedan
825,2019 Dodge ,missing,33997,Location: Richardson Chrysler Jeep Dodge Ram ,35773.0,berkshire,sedan
826,2019 Acura ,missing,33998,Location: Vandergriff Acura ,26089.0,berkshire,sedan
827,2019 Dodge ,missing,34194,Location: Bell Honda ,56507.0,berkshire,sedan
828,2019 LEXUS ,missing,34333,Location: South County Lexus ,23899.0,berkshire,sedan
829,2019 Dodge ,missing,34435,Location: Westway Ford ,41803.0,berkshire,sedan
830,2019 LEXUS ,missing,34697,Location: South County Lexus ,23575.0,berkshire,sedan
831,2019 Toyota ,missing,34724,Location: Toyota of Richardson ,16482.0,berkshire,sedan
832,2019 LEXUS ,missing,34794,Location: South County Lexus ,11800.0,berkshire,sedan
833,2019 Volvo ,missing,34884,Location: Crest Volvo Cars ,9120.0,berkshire,sedan
834,2019 LEXUS ,missing,34997,Location: Reliable Toyota ,28522.0,berkshire,sedan
835,2019 LEXUS ,missing,34997,Location: Reliable Lexus ,28522.0,berkshire,sedan
836,2019 Acura ,missing,34998,Location: Vandergriff Acura ,29818.0,berkshire,sedan
837,2019 Dodge ,missing,34999,Location: INFINITI of Scottsdale ,22354.0,berkshire,sedan
838,2019 Mercedes-Benz ,missing,35112,Location: Toyota of Dallas ,46669.0,berkshire,sedan
839,2019 Subaru ,missing,35182,Location: Trophy Nissan ,48633.0,berkshire,sedan
840,2019 LEXUS ,missing,35237,Location: Superstition Springs Lexus ,13739.0,berkshire,sedan
841,2019 Toyota ,missing,35500,Location: Village Pointe Toyota ,18026.0,berkshire,sedan
842,2019 BMW ,missing,35997,Location: Joe Myers Toyota ,13758.0,berkshire,sedan
843,2019 Acura ,missing,36321,Location: Vandergriff Acura ,26776.0,berkshire,sedan
844,2019 INFINITI ,missing,36884,Location: Crest Volvo Cars ,18219.0,berkshire,sedan
845,2019 LEXUS ,missing,37446,Location: Superstition Springs Lexus ,31259.0,berkshire,sedan
846,2019 LEXUS ,missing,37725,Location: South County Lexus ,32473.0,berkshire,sedan
847,2019 LEXUS ,missing,38279,Location: Superstition Springs Lexus ,35463.0,berkshire,sedan
848,2019 LEXUS ,missing,38496,Location: South County Lexus ,35725.0,berkshire,sedan
849,2019 Mercedes-Benz ,missing,38500,Location: Grapevine Ford ,31538.0,berkshire,sedan
850,2019 Dodge ,missing,39491,Location: Reliable Chevrolet ,59485.0,berkshire,sedan
851,2019 Mercedes-Benz ,missing,39505,Location: Elite Automotive Group ,14396.0,berkshire,sedan
852,2019 LEXUS ,missing,39744,Location: South County Lexus ,37825.0,berkshire,sedan
853,2019 LEXUS ,missing,39866,Location: South County Lexus ,12877.0,berkshire,sedan
854,2019 LEXUS ,missing,40552,Location: Superstition Springs Lexus ,12920.0,berkshire,sedan
855,2019 LEXUS ,missing,40813,Location: Toyota of Dallas ,25055.0,berkshire,sedan
856,2019 LEXUS ,missing,41353,Location: South County Lexus ,16843.0,berkshire,sedan
857,2019 LEXUS ,missing,42218,Location: Toyota of Dallas ,24730.0,berkshire,sedan
858,2019 LEXUS ,missing,42388,Location: Superstition Springs Lexus ,18863.0,berkshire,sedan
859,2019 Mercedes-Benz ,missing,42451,Location: Airpark Dodge Chrysler Jeep ,26531.0,berkshire,sedan
860,2019 LEXUS ,missing,42951,Location: South County Lexus ,14050.0,berkshire,sedan
861,2019 LEXUS ,missing,42988,Location: Superstition Springs Lexus ,13538.0,berkshire,sedan
862,2019 Dodge ,missing,45990,Location: Peoria Nissan ,17647.0,berkshire,sedan
863,2019 Dodge ,missing,47990,Location: Arrowhead Cadillac ,17703.0,berkshire,sedan
864,2019 Dodge ,missing,48968,Location: Toyota of Dallas ,23702.0,berkshire,sedan
865,2019 Mercedes-Benz ,missing,54875,Location: Texas Toyota of Grapevine ,30510.0,berkshire,sedan
866,2019 Volvo ,missing,58998,Location: Crest Volvo Cars ,18240.0,berkshire,sedan
867,2019 LEXUS ,missing,67155,Location: Superstition Springs Lexus ,21789.0,berkshire,sedan
868,2019 LEXUS ,missing,73598,Location: Superstition Springs Lexus ,21767.0,berkshire,sedan
869,2019 CADILLAC ,missing,89000,Location: Grapevine Ford ,10001.0,berkshire,sedan
870,2019 BMW ,missing,96783,Location: BMW of Springfield ,8804.0,berkshire,sedan
871,2019 Chevrolet ,missing,missing,Location: Texas Toyota of Grapevine ,52605.0,berkshire,sedan
872,2019 Toyota ,missing,missing,Location: Texas Toyota of Grapevine ,50434.0,berkshire,sedan
873,2019 Kia ,missing,missing,Location: Texas Toyota of Grapevine ,52770.0,berkshire,sedan
874,2019 Toyota ,missing,missing,Location: Texas Toyota of Grapevine ,51890.0,berkshire,sedan
875,2019 Nissan ,missing,missing,Location: Texas Toyota of Grapevine ,55318.0,berkshire,sedan
876,2019 Dodge ,missing,missing,Location: Texas Toyota of Grapevine ,57437.0,berkshire,sedan
877,2019 Dodge ,missing,missing,Location: Texas Toyota of Grapevine ,46129.0,berkshire,sedan
878,2019 Toyota ,missing,missing,Location: Texas Toyota of Grapevine ,59037.0,berkshire,sedan
879,2019 Toyota ,missing,missing,Location: Texas Toyota of Grapevine ,61716.0,berkshire,sedan
880,2019 Toyota ,missing,missing,Location: Texas Toyota of Grapevine ,65537.0,berkshire,sedan
881,2019 Toyota ,missing,missing,Location: Texas Toyota of Grapevine ,59958.0,berkshire,sedan
882,2019 Nissan ,missing,missing,Location: Texas Toyota of Grapevine ,54343.0,berkshire,sedan
883,2019 Nissan ,missing,missing,Location: Texas Toyota of Grapevine ,46197.0,berkshire,sedan
884,2019 Toyota ,missing,missing,Location: Texas Toyota of Grapevine ,49379.0,berkshire,sedan
885,2019 Hyundai ,missing,missing,Location: Texas Toyota of Grapevine ,59956.0,berkshire,sedan
886,2019 Toyota ,missing,missing,Location: Texas Toyota of Grapevine ,51384.0,berkshire,sedan
887,2019 Toyota ,missing,missing,Location: Seminole Toyota ,50358.0,berkshire,sedan
888,2019 Toyota ,missing,missing,Location: Seminole Toyota ,19311.0,berkshire,sedan
889,2019 Toyota ,missing,missing,Location: Joe Myers Toyota ,35104.0,berkshire,sedan
890,2019 Mazda ,missing,missing,Location: Toyota of Dallas ,14086.0,berkshire,sedan
891,2019 Chevrolet ,missing,missing,Location: Toyota of Dallas ,39288.0,berkshire,sedan
892,2019 Honda ,missing,missing,Location: Bell Honda ,40186.0,berkshire,sedan
893,2019 Volkswagen ,missing,missing,Location: ABC Nissan ,39955.0,berkshire,sedan
894,2018 Nissan ,missing,9988,Location: Van Chevrolet ,85989.0,berkshire,sedan
895,2018 Nissan ,missing,10907,Location: Texas Toyota of Grapevine ,63091.0,berkshire,sedan
896,2018 Nissan ,missing,10919,Location: Texas Toyota of Grapevine ,60085.0,berkshire,sedan
897,2018 Nissan ,missing,11412,Location: Texas Toyota of Grapevine ,60757.0,berkshire,sedan
898,2018 Nissan ,missing,11600,Location: Showcase Honda ,51891.0,berkshire,sedan
899,2018 Nissan ,missing,11705,Location: Texas Toyota of Grapevine ,58617.0,berkshire,sedan
900,2018 Nissan ,missing,11916,Location: Texas Toyota of Grapevine ,56499.0,berkshire,sedan
901,2018 Nissan ,missing,11994,Location: Camelback Ford ,62709.0,berkshire,sedan
902,2018 Nissan ,missing,12589,Location: Midway Nissan ,60944.0,berkshire,sedan
903,2018 Nissan ,missing,12746,Location: ABC Nissan ,88018.0,berkshire,sedan
904,2018 Nissan ,missing,13488,Location: Bell Honda ,79291.0,berkshire,sedan
905,2018 Chevrolet ,missing,13888,Location: Camelback Toyota ,55009.0,berkshire,sedan
906,2018 Hyundai ,missing,13888,Location: Camelback Toyota ,75107.0,berkshire,sedan
907,2018 Ford ,missing,13998,Location: Van Chevrolet ,65293.0,berkshire,sedan
908,2018 Hyundai ,missing,14291,Location: Van Chevrolet ,61000.0,berkshire,sedan
909,2018 Nissan ,missing,missing,Location: Vandergriff Acura ,100708.0,berkshire,sedan
910,2018 Nissan ,missing,14547,Location: Camelback Ford ,83984.0,berkshire,sedan
911,2018 Ford ,missing,14881,Location: Camelback Ford ,46165.0,berkshire,sedan
912,2018 Nissan ,missing,14911,Location: Pinnacle Nissan ,43811.0,berkshire,sedan
913,2018 Hyundai ,missing,14991,Location: Joe Myers Ford ,93407.0,berkshire,sedan
914,2018 Nissan ,missing,14998,Location: Camelback Ford ,27511.0,berkshire,sedan
915,2018 Chevrolet ,missing,14998,Location: Van Chevrolet ,28605.0,berkshire,sedan
916,2018 Hyundai ,missing,15250,Location: Camelback Ford ,58387.0,berkshire,sedan
917,2018 Ford ,missing,15410,Location: Kenny Kent Neighborhood Store ,25552.0,berkshire,sedan
918,2018 Chevrolet ,missing,15440,Location: Van Chevrolet ,106397.0,berkshire,sedan
919,2018 Ford ,missing,15448,Location: Camelback Kia ,109280.0,berkshire,sedan
