,year_make,model_trim,price,state,miles,source,type
3643, 2017 Lexus IS, IS Turbo RWD ,26991,TX,58000.0,autonation,sedan
3644, 2015 Lexus GS 350, 4dr Sdn RWD ,26599,CO,42000.0,autonation,sedan
3645, 2016 Lexus ES 350, 4dr Sdn ,24599,CO,56000.0,autonation,sedan
3646, 2014 Lexus IS 250, 4dr Sport Sdn Auto AWD ,23598,CO,70000.0,autonation,sedan
3647, 2007 Lexus ES 350, 4dr Sdn ,6999,CO,195000.0,autonation,sedan
3648, 2014 Lexus IS 250, 4dr Sport Sdn Auto RWD ,18999,CO,141000.0,autonation,sedan
3649, 2014 Lexus IS 350, 4dr Sdn AWD ,23499,CO,63000.0,autonation,sedan
3650, 2008 Lexus ES 350, 4dr Sdn ,7999,CO,146000.0,autonation,sedan
3651, 2014 Lexus IS 350, 4dr Sdn RWD ,20399,CO,110000.0,autonation,sedan
3652, 2013 Lexus ES 350, 4dr Sdn ,15999,CO,96000.0,autonation,sedan
3653, 2018 Lexus IS, IS 300 F Sport AWD ,32799,CO,25000.0,autonation,sedan
3654, 2016 Lexus IS 300, 4dr Sdn AWD ,26299,CO,66000.0,autonation,sedan
3655, 2015 Lexus IS 250, 4dr Sport Sdn RWD ,24995,AZ,57000.0,autonation,sedan
3656, 2010 Lexus ES 350, 4dr Sdn ,16495,AZ,53000.0,autonation,sedan
3657, 2012 Lexus IS 250, 4dr Sport Sdn Auto RWD ,14991,AZ,118000.0,autonation,sedan
3658, 2017 Lexus GS, GS 350 RWD ,25398,AZ,80000.0,autonation,sedan
3659, 2014 Lexus ES 350, 4dr Sdn ,20595,AZ,69000.0,autonation,sedan
3660, 2014 Lexus LS 460, 4dr Sdn AWD ,31973,AZ,61000.0,autonation,sedan
3661, 2020 Lexus IS, IS 350 F SPORT RWD ,40991,AZ,13000.0,autonation,sedan
3662, 2013 Lexus LS 460, 4dr Sdn L RWD ,27495,AZ,114000.0,autonation,sedan
3663, 2007 Lexus ES 350, 4dr Sdn ,11885,WA,88000.0,autonation,sedan
3664, 2015 Lexus IS 250, 4dr Sport Sdn AWD ,20991,WA,115000.0,autonation,sedan
3665, 2014 Lexus CT 200h, 5dr Sdn Hybrid ,16295,WA,80000.0,autonation,sedan
3666, 2014 Lexus GS 350, 4dr Sdn RWD ,25985,NV,37000.0,autonation,sedan
3667, 2015 Lexus GS 350, 4dr Sdn RWD ,26495,NV,67000.0,autonation,sedan
3668, 2012 Lexus IS 250, 4dr Sport Sdn Auto AWD ,16888,NV,82000.0,autonation,sedan
3669, 2019 Lexus ES, ES 350 F SPORT FWD ,41895,NV,12000.0,autonation,sedan
3670, 2020 Lexus ES, ES 350 FWD ,41452,NV,7000.0,autonation,sedan
3671, 2019 Lexus LS, LS 500 RWD ,65889,NV,12000.0,autonation,sedan
3672, 2011 Lexus IS 250, 4dr Sport Sdn Auto RWD ,12900,NV,127000.0,autonation,sedan
3673, 2014 Lexus IS 250, 4dr Sport Sdn Auto RWD ,19398,NV,82000.0,autonation,sedan
3674, 2010 Lexus LS 460, 4dr Sdn L RWD ,17995,NV,96000.0,autonation,sedan
3675, 2018 Lexus ES, ES 350 FWD ,31982,NV,39000.0,autonation,sedan
3676, 2021 Lexus IS, IS 300 RWD ,41889,NV,5000.0,autonation,sedan
3677, 2013 Lexus GS 350, 4dr Sdn RWD ,18995,NV,112000.0,autonation,sedan
3678, 2011 Lexus ES 350, 4dr Sdn ,18999,CA,50000.0,autonation,sedan
3679, 2019 Lexus ES, ES 350 Luxury FWD ,35499,CA,50000.0,autonation,sedan
3680, 2021 Lexus IS, IS 300 RWD ,39853,CA,13000.0,autonation,sedan
3681, 2014 Lexus IS 250, 4dr Sport Sdn Auto RWD ,22900,CA,71000.0,autonation,sedan
3682, 2016 Lexus ES 350, 4dr Sdn ,29900,CA,43000.0,autonation,sedan
3683, 2017 Lexus ES, ES 350 FWD ,27500,CA,51000.0,autonation,sedan
3684, 2006 Lexus LS 430, 4dr Sdn ,9799,WA,164000.0,autonation,sedan
3685, 2013 Lexus IS 250, 4dr Sport Sdn Auto RWD ,15399,WA,113000.0,autonation,sedan
3686, 2019 Lexus ES, ES 350 F SPORT FWD ,40495,WA,30000.0,autonation,sedan
3687, 2010 Lexus LS 460, 4dr Sdn RWD ,18498,WA,91000.0,autonation,sedan
3688, 2019 Lexus ES, ES 300h FWD ,37980,CA,24000.0,autonation,sedan
3689, 2020 Lexus IS, IS 300 RWD ,36998,CA,28000.0,autonation,sedan
3690, 2008 Lexus IS 250, 4dr Sport Sdn Auto RWD ,9695,CA,145000.0,autonation,sedan
3691, 2015 Lexus IS 350, 4dr Sdn RWD ,24891,CA,91000.0,autonation,sedan
3692, 2010 Lexus ES 350, 4dr Sdn ,14355,CA,72000.0,autonation,sedan
3693, 2008 Lexus ES 350, 4dr Sdn ,11488,CA,94000.0,autonation,sedan
3694, 2015 Lexus IS 250, 4dr Sport Sdn RWD ,22992,CA,71000.0,autonation,sedan
3695, 2018 Lexus ES, ES 350 FWD ,31493,CA,22000.0,autonation,sedan
3696, 2014 Lexus LS 460, 4dr Sdn RWD ,37995,CA,29000.0,autonation,sedan
3697, 2019 Lexus IS, IS 300 RWD ,33295,CA,25000.0,autonation,sedan
3698, 2020 Lexus ES, ES 300h FWD ,42995,CA,1000.0,autonation,sedan
3699, 2019 Lexus IS, IS 300 RWD ,31699,CA,28000.0,autonation,sedan
3700, 2015 Lexus ES 350, 4dr Sdn ,23499,CA,64000.0,autonation,sedan
3701, 2013 Lexus CT 200h, 5dr Sdn Hybrid ,14225,CA,100000.0,autonation,sedan
3702, 2018 Lexus IS, IS 300 RWD ,31595,CA,24000.0,autonation,sedan
3703, 2017 Lexus ES, ES 350 FWD ,30598,CA,14000.0,autonation,sedan
3704, 2015 Lexus GS 350, 4dr Sdn RWD ,24225,CA,82000.0,autonation,sedan
3705, 2014 Lexus ES 350, 4dr Sdn ,17991,CA,97000.0,autonation,sedan
3706, 2014 Lexus LS 460, 4dr Sdn RWD ,32985,CA,83000.0,autonation,sedan
3707, 2016 Lexus GS 350, 4dr Sdn RWD F Sport ,28963,CA,72000.0,autonation,sedan
3708, 2008 Lexus ES 350, 4dr Sdn ,10995,CA,97000.0,autonation,sedan
3709, 2021 Lexus ES, ES 350 FWD ,43500,CA,9000.0,autonation,sedan
3710, 2019 Lexus IS, IS 300 RWD ,32500,CA,16000.0,autonation,sedan
3711, 2020 Lexus ES, ES 350 F SPORT FWD ,47500,CA,11000.0,autonation,sedan
3712, 2018 Lexus IS, IS 300 RWD ,32500,CA,36000.0,autonation,sedan
3713, 2018 Lexus IS, IS 300 F Sport RWD ,29000,CA,70000.0,autonation,sedan
3714, 2018 Lexus IS, IS 300 F Sport RWD ,32995,CA,25000.0,autonation,sedan
3715, 2018 Lexus IS, IS 300 F Sport RWD ,33000,CA,45000.0,autonation,sedan
3716, 2018 Lexus IS, IS 300 F Sport RWD ,33500,CA,13000.0,autonation,sedan
3717, 2019 Lexus IS, IS 300 RWD ,32950,CA,30000.0,autonation,sedan
3718, 2018 Lexus IS, IS 300 RWD ,32512,CA,9000.0,autonation,sedan
3719, 2018 Lexus IS, IS 350 F Sport RWD ,43500,CA,19000.0,autonation,sedan
3720, 2018 Lexus IS, IS 350 F Sport RWD ,36500,CA,38000.0,autonation,sedan
3721, 2019 Lexus GS, GS 350 F SPORT RWD ,39300,CA,40000.0,autonation,sedan
3722, 2018 Lexus ES, ES 350 FWD ,31500,CA,24000.0,autonation,sedan
3723, 2018 Lexus ES, ES 350 FWD ,31600,CA,21000.0,autonation,sedan
3724, 2020 Lexus ES, ES 350 FWD ,38200,CA,14000.0,autonation,sedan
3725, 2020 Lexus IS, IS 300 RWD ,35974,CA,100000.0,autonation,sedan
3726, 2016 Lexus GS 200t, 4dr Sdn RWD ,25900,CA,57000.0,autonation,sedan
3727, 2015 Lexus IS 250, 4dr Sport Sdn RWD ,21992,CA,90000.0,autonation,sedan
3728, 2018 Lexus LS, LS 500 AWD ,60500,CA,17000.0,autonation,sedan
3729, 2021 Lexus IS, IS 300 RWD ,43900,CA,,autonation,sedan
3730, 2014 Lexus IS 350, 4dr Sdn RWD ,24200,CA,53000.0,autonation,sedan
3731, 2019 Lexus ES, ES 350 F SPORT FWD ,37590,CA,26000.0,autonation,sedan
3732, 2019 Lexus IS, IS 300 RWD ,27987,CA,47000.0,autonation,sedan
3733, 2019 Lexus IS, IS 350 AWD ,40987,CA,24000.0,autonation,sedan
3734, 2017 Lexus IS, IS Turbo RWD ,26890,CA,29000.0,autonation,sedan
3735, 2018 Lexus ES, ES 350 FWD ,32720,CA,28000.0,autonation,sedan
3736, 2019 Lexus GS, GS 350 F SPORT RWD ,43490,CA,15000.0,autonation,sedan
3737, 2014 Lexus IS 250, 4dr Sport Sdn Auto RWD ,19498,CA,94000.0,autonation,sedan
3738, 2016 Lexus IS 350, 4dr Sdn RWD ,29991,CA,47000.0,autonation,sedan
3739, 2015 Lexus ES 350, 4dr Sdn ,20485,CA,89000.0,autonation,sedan
3740, 2020 Lexus ES, ES 350 F SPORT FWD ,44899,CA,13000.0,autonation,sedan
3741, 2019 Lexus IS, IS 300 RWD ,33987,CA,11000.0,autonation,sedan
3742, 2009 Lexus ES 350, 4dr Sdn ,11992,CA,95000.0,autonation,sedan
3743, 2018 Lexus IS, IS 350 F Sport RWD ,37900,CA,29000.0,autonation,sedan
3744, 2017 Lexus ES, ES 350 FWD ,25492,CA,79000.0,autonation,sedan
3745, 2019 Lexus IS, IS 300 RWD ,30492,CA,39000.0,autonation,sedan
3746, 2015 Lexus IS 250, 4dr Sport Sdn RWD ,22995,CA,66000.0,autonation,sedan
3747, 2015 Lexus ES 350, 4dr Sdn ,21380,CA,78000.0,autonation,sedan
3748, 2017 Lexus IS, IS Turbo RWD ,29955,CA,30000.0,autonation,sedan
3749, 2014 Lexus GS 350, 4dr Sdn RWD ,22495,CA,85000.0,autonation,sedan
3750, 2019 Lexus ES, ES 350 FWD ,37492,CA,14000.0,autonation,sedan
3751, 2017 Lexus IS, IS Turbo F Sport RWD ,30974,CA,14000.0,autonation,sedan
3752, 2019 Lexus IS, IS 300 RWD ,34452,CA,14000.0,autonation,sedan
3753, 2018 Lexus ES, ES 350 FWD ,27951,CA,68000.0,autonation,sedan
3754, 2007 Lexus ES 350, 4dr Sdn ,10955,CA,98000.0,autonation,sedan
3755, 2016 Lexus IS 200t, 4dr Sdn ,25985,CA,38000.0,autonation,sedan
3756, 2007 Lexus ES 350, 4dr Sdn ,9354,CA,150000.0,autonation,sedan
3757, 2015 Lexus IS 250, 4dr Sport Sdn RWD ,23610,CA,72000.0,autonation,sedan
3758, 2020 Lexus ES, ES 300h FWD ,42952,CA,6000.0,autonation,sedan
3759, 2018 Lexus IS, IS 300 F Sport RWD ,32995,CA,34000.0,autonation,sedan
3760, 2020 Lexus GS, GS 350 F SPORT RWD ,47890,CA,8000.0,autonation,sedan
3761, 2018 Lexus ES, ES 350 FWD ,31990,CA,12000.0,autonation,sedan
3762, 2019 Lexus IS, IS 300 RWD ,34992,CA,19000.0,autonation,sedan
3763, 2019 Lexus IS, IS 300 RWD ,32497,CA,16000.0,autonation,sedan
3764, 2019 Lexus ES, ES 350 FWD ,36490,CA,12000.0,autonation,sedan
3765, 2019 Lexus ES, ES 300h FWD ,40398,CA,10000.0,autonation,sedan
3766, 2018 Lexus IS, IS 300 RWD ,28979,CA,42000.0,autonation,sedan
3767, 2018 Lexus ES, ES 350 FWD ,31552,CA,18000.0,autonation,sedan
3768, 2020 Lincoln MKZ, Hybrid Reserve FWD ,37498,VA,13000.0,autonation,sedan
3769, 2014 Lincoln MKZ, 4dr Sdn AWD ,19991,OH,39000.0,autonation,sedan
3770, 2017 Lincoln Continental, Select FWD ,28995,OH,30000.0,autonation,sedan
3771, 2004 Lincoln Town Car, 4dr Sdn Signature ,5995,OH,115000.0,autonation,sedan
3772, 2017 Lincoln Continental, Reserve AWD ,32495,TN,26000.0,autonation,sedan
3773, 2012 Lincoln MKS, 4dr Sdn 3.7L AWD ,15998,IL,59000.0,autonation,sedan
3774, 2016 Lincoln MKS, 4dr Sdn 3.7L FWD ,20000,IL,46000.0,autonation,sedan
3775, 2008 Lincoln MKX, FWD 4dr ,4587,GA,224000.0,autonation,sedan
3776, 2014 Lincoln MKS, 4dr Sdn 3.5L AWD EcoBoost ,17587,GA,89000.0,autonation,sedan
3777, 2017 Lincoln Continental, Reserve AWD ,35999,GA,28000.0,autonation,sedan
3778, 2020 Lincoln MKZ, Reserve AWD ,43495,FL,3000.0,autonation,sedan
3779, 2017 Lincoln Continental, Reserve AWD ,36995,FL,15000.0,autonation,sedan
3780, 2010 Lincoln Town Car, 4dr Sdn Signature Limited ,11595,FL,95000.0,autonation,sedan
3781, 2010 Lincoln Town Car, 4dr Sdn Signature Limited ,12395,FL,83000.0,autonation,sedan
3782, 2013 Lincoln MKZ, 4dr Sdn AWD ,14995,FL,80000.0,autonation,sedan
3783, 2017 Lincoln MKZ, Reserve FWD ,20720,FL,61000.0,autonation,sedan
3784, 2013 Lincoln MKX, FWD 4dr ,14495,FL,203000.0,autonation,sedan
3785, 2019 Lincoln Continental, Reserve FWD ,39952,FL,41000.0,autonation,sedan
3786, 2018 Lincoln MKZ, Premiere FWD ,27995,FL,6000.0,autonation,sedan
3787, 2016 Lincoln MKZ, 4dr Sdn Hybrid FWD ,18595,FL,59000.0,autonation,sedan
3788, 2018 Lincoln Continental, Black Label FWD ,41990,FL,18000.0,autonation,sedan
3789, 2018 Lincoln MKZ, Reserve FWD ,25498,TX,45000.0,autonation,sedan
3790, 2016 Lincoln MKZ, 4dr Sdn Hybrid FWD ,15991,TX,94000.0,autonation,sedan
3791, 2019 Lincoln MKZ, Reserve II AWD ,33989,TX,25000.0,autonation,sedan
3792, 2016 Lincoln MKZ, 4dr Sdn FWD ,21991,TX,38000.0,autonation,sedan
3793, 2017 Lincoln MKZ, Select FWD ,23991,TX,38000.0,autonation,sedan
3794, 2014 Lincoln MKZ, 4dr Sdn Hybrid FWD ,15991,TX,81000.0,autonation,sedan
3795, 2013 Lincoln MKX, FWD 4dr ,15391,TX,78000.0,autonation,sedan
3796, 2020 Lincoln MKZ, Standard FWD ,30391,TX,11000.0,autonation,sedan
3797, 2017 Lincoln Continental, Reserve AWD ,28591,TX,70000.0,autonation,sedan
3798, 2016 Lincoln MKZ, 4dr Sdn FWD ,17998,TX,86000.0,autonation,sedan
3799, 2017 Lincoln MKZ, Premiere FWD ,23497,TX,28000.0,autonation,sedan
3800, 2018 Lincoln MKZ, Reserve FWD ,29580,TX,32000.0,autonation,sedan
3801, 2017 Lincoln Continental, Black Label AWD ,36917,TX,57000.0,autonation,sedan
3802, 2011 Lincoln MKS, 4dr Sdn 3.7L FWD ,7954,TX,149000.0,autonation,sedan
3803, 2013 Lincoln MKZ, 4dr Sdn AWD ,20999,CO,6000.0,autonation,sedan
3804, 2007 Lincoln Town Car, 4dr Sdn Signature Limited ,6999,CO,123000.0,autonation,sedan
3805, 2014 Lincoln MKZ, 4dr Sdn Hybrid FWD ,15999,CO,91000.0,autonation,sedan
3806, 2012 Lincoln MKZ, 4dr Sdn FWD ,9974,AZ,105000.0,autonation,sedan
3807, 2014 Lincoln MKZ, 4dr Sdn FWD ,15990,AZ,75000.0,autonation,sedan
3808, 2013 Lincoln MKS, 4dr Sdn 3.7L FWD ,13990,AZ,84000.0,autonation,sedan
3809, 2014 Lincoln MKZ, 4dr Sdn AWD ,14690,AZ,93000.0,autonation,sedan
3810, 2015 Lincoln MKZ, 4dr Sdn Hybrid FWD ,16675,AZ,72000.0,autonation,sedan
3811, 2017 Lincoln Continental, Select FWD ,27998,NV,44000.0,autonation,sedan
3812, 2013 Lincoln MKX, AWD 4dr ,17899,WA,86000.0,autonation,sedan
3813, 2013 Lincoln MKX, FWD 4dr ,18990,CA,61000.0,autonation,sedan
3814, 2014 Lincoln MKZ, 4dr Sdn Hybrid FWD ,16599,CA,50000.0,autonation,sedan
3815, 2017 Lincoln MKZ, Premiere FWD ,22475,CA,41000.0,autonation,sedan
3816, 2015 Lincoln MKZ, 4dr Sdn Hybrid FWD ,18788,CA,36000.0,autonation,sedan
3817, 2013 Lincoln MKX, AWD 4dr ,15995,CA,87000.0,autonation,sedan
3818, 2006 Lincoln Town Car, 4dr Sdn Signature Limited ,7998,CA,95000.0,autonation,sedan
3819, 2015 Maserati Ghibli, 4dr Sdn S Q4 ,29500,IL,60000.0,autonation,sedan
3820, 2018 Maserati Ghibli, 3.0L ,44695,FL,19000.0,autonation,sedan
3821, 2019 Maserati Ghibli, 3.0L ,48745,FL,10000.0,autonation,sedan
3822, 2014 Maserati Quattroporte, 4dr Sdn Quattroporte S Q4 ,26995,FL,75000.0,autonation,sedan
3823, 2015 Maserati Ghibli, 4dr Sdn S Q4 ,32295,FL,41000.0,autonation,sedan
3824, 2015 Maserati Quattroporte, 4dr Sdn Quattroporte S Q4 ,35995,FL,42000.0,autonation,sedan
3825, 2017 Maserati Ghibli, S 3.0L ,34990,TX,40000.0,autonation,sedan
3826, 2017 Maserati Ghibli, 3.0L ,35551,TX,32000.0,autonation,sedan
3827, 2018 Maserati Ghibli, S GranSport 3.0L ,49991,TX,27000.0,autonation,sedan
3828, 2018 Maserati Quattroporte, S 3.0L ,55992,WA,20000.0,autonation,sedan
3829, 2018 Maserati Quattroporte, GTS GranSport 3.8L ,76500,CA,7000.0,autonation,sedan
3830, 2017 Maserati Ghibli, S Q4 3.0L ,38905,CA,45000.0,autonation,sedan
3831, 2014 Maserati Ghibli, 4dr Sdn S Q4 ,27998,CA,52000.0,autonation,sedan
3832, 2017 Mazda Mazda3 5-Door, Sport Auto ,15295,MD,66000.0,autonation,sedan
3833, 2015 Mazda Mazda6, 4dr Sdn Auto i Grand Touring ,18429,MD,54000.0,autonation,sedan
3834, 2018 Mazda Mazda3 5-Door, Touring Auto ,17995,MD,52000.0,autonation,sedan
3835, 2018 Mazda Mazda6, Touring Auto ,22000,MD,38000.0,autonation,sedan
3836, 2019 Mazda Mazda3 Sedan, FWD w/Preferred Pkg ,22350,VA,8000.0,autonation,sedan
3837, 2019 Mazda Mazda6, Signature Auto ,28995,NY,15000.0,autonation,sedan
3838, 2016 Mazda Mazda6, 4dr Sdn Auto i Grand Touring ,17390,GA,93000.0,autonation,sedan
3839, 2016 Mazda Mazda3, 5dr HB Auto i Sport ,17599,GA,38000.0,autonation,sedan
3840, 2019 Mazda Mazda3 Hatchback, FWD Auto w/Preferred Pkg ,22995,TN,11000.0,autonation,sedan
3841, 2012 Mazda Mazda6, 4dr Sdn Auto i Grand Touring ,9995,FL,65000.0,autonation,sedan
3842, 2017 Mazda Mazda3 5-Door, Grand Touring Auto ,17995,FL,54000.0,autonation,sedan
3843, 2013 Mazda Mazda3, 5dr HB Man Mazdaspeed3 Touring ,14995,FL,85000.0,autonation,sedan
3844, 2017 Mazda Mazda3 5-Door, Grand Touring Auto ,17405,FL,78000.0,autonation,sedan
3845, 2017 Mazda Mazda6, 2017.5 Grand Touring Auto ,21900,FL,28000.0,autonation,sedan
3846, 2010 Mazda Mazda3, 4dr Sdn Auto s Grand Touring ,6995,MN,149000.0,autonation,sedan
3847, 2017 Mazda Mazda3 4-Door, Touring Auto ,17690,FL,34000.0,autonation,sedan
3848, 2014 Mazda Mazda3, 5dr HB Auto s Touring ,10792,FL,141000.0,autonation,sedan
3849, 2019 Mazda Mazda3 Hatchback, FWD Auto w/Preferred Pkg ,20991,FL,27000.0,autonation,sedan
3850, 2016 Mazda Mazda3, 4dr Sdn Auto i Touring ,12988,FL,110000.0,autonation,sedan
3851, 2011 Mazda Mazda3, 4dr Sdn Man i Touring ,7991,FL,87000.0,autonation,sedan
3852, 2018 Mazda Mazda3 5-Door, Grand Touring Auto ,20992,FL,39000.0,autonation,sedan
3853, 2017 Mazda Mazda6, Sport Auto ,18999,TX,43000.0,autonation,sedan
3854, 2015 Mazda Mazda6, 4dr Sdn Auto i Grand Touring ,15995,TX,107000.0,autonation,sedan
3855, 2010 Mazda Mazda6, 4dr Sdn Auto i Touring ,5997,TX,189000.0,autonation,sedan
3856, 2014 Mazda Mazda3, 5dr HB Auto s Grand Touring ,15449,TX,80000.0,autonation,sedan
3857, 2020 Mazda Mazda6, Grand Touring Auto ,28992,TX,11000.0,autonation,sedan
3858, 2017 Mazda Mazda6, 2017.5 Touring Auto ,16991,TX,106000.0,autonation,sedan
3859, 2014 Mazda Mazda3, 4dr Sdn Auto s Grand Touring ,13917,TX,98000.0,autonation,sedan
3860, 2017 Mazda Mazda3 5-Door, Touring 2.5 Auto ,16989,TX,72000.0,autonation,sedan
3861, 2016 Mazda Mazda6, 4dr Sdn Auto i Sport ,11995,TX,135000.0,autonation,sedan
3862, 2017 Mazda Mazda6, Touring Auto ,17991,TX,77000.0,autonation,sedan
3863, 2014 Mazda Mazda3, 4dr Sdn Auto i Touring ,10657,TX,122000.0,autonation,sedan
3864, 2016 Mazda Mazda3, 5dr HB Auto i Sport ,12997,TX,63000.0,autonation,sedan
3865, 2015 Mazda Mazda6, 4dr Sdn Auto i Sport ,13915,TX,87000.0,autonation,sedan
3866, 2017 Mazda Mazda6, 2017.5 Touring Auto ,20920,TX,39000.0,autonation,sedan
3867, 2006 Mazda Mazda3, 4dr Sdn i Touring Auto ,4904,TX,169000.0,autonation,sedan
3868, 2017 Mazda Mazda6, Grand Touring Auto ,22999,CO,54000.0,autonation,sedan
3869, 2014 Mazda Mazda3, 5dr HB Auto s Grand Touring ,14999,CO,77000.0,autonation,sedan
3870, 2014 Mazda Mazda6, 4dr Sdn Auto i Grand Touring ,12598,CO,123000.0,autonation,sedan
3871, 2017 Mazda Mazda6, Touring Auto ,17998,CO,73000.0,autonation,sedan
3872, 2010 Mazda Mazda3, 4dr Sdn Auto i Touring ,7979,CO,103000.0,autonation,sedan
3873, 2012 Mazda Mazda3, 4dr Sdn Auto i Grand Touring ,6298,CO,160000.0,autonation,sedan
3874, 2014 Mazda Mazda6, 4dr Sdn Auto i Touring ,10999,CO,115000.0,autonation,sedan
3875, 2014 Mazda Mazda3, 5dr HB Auto i Grand Touring ,15974,AZ,46000.0,autonation,sedan
3876, 2017 Mazda Mazda6, Touring Auto ,16635,AZ,72000.0,autonation,sedan
3877, 2015 Mazda Mazda3, 5dr HB Auto i Touring ,6998,AZ,194000.0,autonation,sedan
3878, 2010 Mazda Mazda6, 4dr Sdn Auto i Touring ,6395,AZ,154000.0,autonation,sedan
3879, 2011 Mazda Mazda3, 4dr Sdn Auto i Touring ,5795,AZ,153000.0,autonation,sedan
3880, 2012 Mazda Mazda6, 4dr Sdn Auto i Touring ,9995,AZ,80000.0,autonation,sedan
3881, 2010 Mazda Mazda3, 4dr Sdn Auto i Touring ,9990,AZ,53000.0,autonation,sedan
3882, 2017 Mazda Mazda3 5-Door, Sport Auto ,18351,AZ,21000.0,autonation,sedan
3883, 2016 Mazda Mazda3, 5dr HB Man s Grand Touring ,19697,WA,45000.0,autonation,sedan
3884, 2014 Mazda Mazda3, 4dr Sdn Auto i Sport ,9952,WA,112000.0,autonation,sedan
3885, 2017 Mazda Mazda6, 2017.5 Sport Auto ,21448,NV,34000.0,autonation,sedan
3886, 2015 Mazda Mazda6, 4dr Sdn Auto i Sport ,12991,NV,90000.0,autonation,sedan
3887, 2014 Mazda Mazda6, 4dr Sdn Auto i Grand Touring ,18595,CA,43000.0,autonation,sedan
3888, 2016 Mazda Mazda3, 4dr Sdn Man i Sport ,13952,CA,80000.0,autonation,sedan
3889, 2017 Mazda Mazda6, Sport Auto ,17200,CA,53000.0,autonation,sedan
3890, 2016 Mazda Mazda6, 4dr Sdn Auto i Touring ,19495,CA,35000.0,autonation,sedan
3891, 2014 Mazda Mazda3, 4dr Sdn Man i Touring ,12491,CA,82000.0,autonation,sedan
3892, 2020 Mazda Mazda6, Touring Auto ,25778,CA,10000.0,autonation,sedan
3893, 2017 Mazda Mazda3 5-Door, Touring Auto ,17999,CA,53000.0,autonation,sedan
3894, 2015 Mazda Mazda6, 4dr Sdn Auto i Grand Touring ,18425,CA,31000.0,autonation,sedan
3895, 2017 Mazda Mazda6, Touring Auto ,20995,CA,20000.0,autonation,sedan
3896, 2017 Mazda Mazda3 4-Door, Touring Auto ,12984,CA,109000.0,autonation,sedan
3897, 2017 Mazda Mazda6, 2017.5 Grand Touring Auto ,25470,CA,21000.0,autonation,sedan
3898, 2011 Mazda Mazda3, 4dr Sdn Auto i Touring ,6595,CA,143000.0,autonation,sedan
3899, 2014 Mazda Mazda2, 4dr HB Auto Touring ,9491,CA,68000.0,autonation,sedan
3900, 2018 Mazda Mazda6, Touring Auto ,23592,CA,22000.0,autonation,sedan
3901, 2013 Mazda Mazda6, 4dr Sdn Man i Sport ,8997,CA,141000.0,autonation,sedan
3902, 2018 Mazda Mazda3 5-Door, Grand Touring Auto ,21320,CA,36000.0,autonation,sedan
3903, 2018 Mazda Mazda3 5-Door, Touring Auto ,18652,CA,42000.0,autonation,sedan
3904, 2018 Mazda Mazda3 4-Door, Touring Auto ,18310,CA,40000.0,autonation,sedan
3905, 2015 Mercedes-Benz CLA-Class, 4dr Sdn CLA 250 4MATIC ,20991,MD,65000.0,autonation,sedan
3906, 2015 Mercedes-Benz CLA-Class, 4dr Sdn CLA 250 FWD ,18999,MD,95000.0,autonation,sedan
3907, 2016 Mercedes-Benz C-Class, 4dr Sdn C 300 4MATIC ,21999,MD,92000.0,autonation,sedan
3908, 2017 Mercedes-Benz C-Class, C 300 4MATIC Sedan ,40777,MD,39000.0,autonation,sedan
3909, 2018 Mercedes-Benz CLA, CLA 250 4MATIC Coupe ,26429,MD,57000.0,autonation,sedan
3910, 2014 Mercedes-Benz E-Class, 4dr Sdn E 350 Luxury 4MATIC ,16999,MD,98000.0,autonation,sedan
3911, 2015 Mercedes-Benz C-Class, 4dr Sdn C 300 Luxury 4MATIC ,22995,MD,61000.0,autonation,sedan
3912, 2017 Mercedes-Benz S-Class, Maybach S 550 4MATIC Sedan ,88986,MD,31000.0,autonation,sedan
3913, 2020 Mercedes-Benz AMG GT, AMG GT 53 4-Door Coupe ,99996,MD,21000.0,autonation,sedan
3914, 2010 Mercedes-Benz E-Class, 4dr Sdn E 350 Sport RWD ,13481,VA,107000.0,autonation,sedan
3915, 2018 Mercedes-Benz CLA, CLA 250 4MATIC Coupe ,27495,VA,39000.0,autonation,sedan
3916, 2019 Mercedes-Benz E-Class, E 300 4MATIC Sedan ,44594,VA,7000.0,autonation,sedan
3917, 2015 Mercedes-Benz C-Class, 4dr Sdn C 300 4MATIC ,21501,VA,85000.0,autonation,sedan
3918, 2016 Mercedes-Benz E-Class, 4dr Sdn E 350 Sport RWD ,28120,NY,40000.0,autonation,sedan
3919, 2003 Mercedes-Benz C-Class, 4dr Sdn Sport 1.8L Auto ,5498,OH,118000.0,autonation,sedan
3920, 2008 Mercedes-Benz E-Class, 4dr Sdn Luxury 3.5L RWD ,8872,TN,118000.0,autonation,sedan
3921, 2016 Mercedes-Benz C-Class, 4dr Sdn C 300 RWD ,21999,GA,82000.0,autonation,sedan
3922, 2016 Mercedes-Benz C-Class, 4dr Sdn C 300 Luxury 4MATIC ,23690,GA,80000.0,autonation,sedan
3923, 2018 Mercedes-Benz C-Class, C 300 4MATIC Sedan ,28490,IL,43000.0,autonation,sedan
3924, 2018 Mercedes-Benz E-Class, E 300 4MATIC Sedan ,41920,IL,14000.0,autonation,sedan
3925, 2018 Mercedes-Benz CLA, CLA 250 4MATIC Coupe ,26994,IL,45000.0,autonation,sedan
3926, 2009 Mercedes-Benz C-Class, 4dr Sdn 3.0L Sport 4MATIC ,14000,IL,64000.0,autonation,sedan
